 Total battles: 868
 Avg. weight/team: 0.072
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 79   | Quagsire           |  0.49615% | 12     |  0.691% | 8      |  0.558% | 
 | 80   | Ludicolo           |  0.48813% | 23     |  1.325% | 19     |  1.326% | 
 | 81   | Smeargle           |  0.48019% | 37     |  2.131% | 30     |  2.094% | 
 | 82   | Cresselia          |  0.45867% | 23     |  1.325% | 15     |  1.047% | 
 | 83   | Ninjask            |  0.42648% | 54     |  3.111% | 51     |  3.559% | 
 | 84   | Mr. Mime           |  0.42160% | 25     |  1.440% | 20     |  1.396% | 
 | 85   | Moltres            |  0.40389% | 1      |  0.058% | 1      |  0.070% | 
 | 86   | Sawsbuck           |  0.39627% | 23     |  1.325% | 17     |  1.186% | 
 | 87   | Scrafty            |  0.37124% | 67     |  3.859% | 58     |  4.048% | 
 | 88   | Eelektross         |  0.32059% | 6      |  0.346% | 3      |  0.209% | 
 | 89   | Cinccino           |  0.32059% | 6      |  0.346% | 3      |  0.209% | 
 | 90   | Samurott           |  0.32059% | 7      |  0.403% | 4      |  0.279% | 
 | 91   | Victini            |  0.27632% | 31     |  1.786% | 29     |  2.024% | 
 | 92   | Venomoth           |  0.21148% | 16     |  0.922% | 12     |  0.838% | 
 | 93   | Togekiss           |  0.19878% | 21     |  1.210% | 15     |  1.047% | 
 | 94   | Swampert           |  0.12362% | 19     |  1.094% | 18     |  1.256% | 
 | 95   | Ambipom            |  0.10292% | 17     |  0.979% | 16     |  1.117% | 
 | 96   | Nidoking           |  0.10276% | 30     |  1.728% | 26     |  1.815% | 
 | 97   | Froslass           |  0.09932% | 23     |  1.325% | 23     |  1.605% | 
 | 98   | Xatu               |  0.09811% | 9      |  0.518% | 9      |  0.628% | 
 | 99   | Charizard          |  0.08410% | 33     |  1.901% | 30     |  2.094% | 
 | 100  | Parasect           |  0.08350% | 11     |  0.634% | 6      |  0.419% | 
 | 101  | Azelf              |  0.07002% | 32     |  1.843% | 32     |  2.233% | 
 | 102  | Haxorus            |  0.06904% | 27     |  1.555% | 21     |  1.466% | 
 | 103  | Honchkrow          |  0.06860% | 12     |  0.691% | 11     |  0.768% | 
 | 104  | Porygon2           |  0.05859% | 5      |  0.288% | 4      |  0.279% | 
 | 105  | Golem              |  0.04905% | 9      |  0.518% | 8      |  0.558% | 
 | 106  | Meganium           |  0.04649% | 3      |  0.173% | 3      |  0.209% | 
 | 107  | Mismagius          |  0.04591% | 3      |  0.173% | 3      |  0.209% | 
 | 108  | Ditto              |  0.03969% | 15     |  0.864% | 11     |  0.768% | 
 | 109  | Snorlax            |  0.03969% | 16     |  0.922% | 14     |  0.977% | 
 | 110  | Serperior          |  0.03252% | 12     |  0.691% | 7      |  0.489% | 
 | 111  | Sandslash          |  0.02851% | 10     |  0.576% | 9      |  0.628% | 
 | 112  | Kingdra            |  0.02180% | 31     |  1.786% | 28     |  1.954% | 
 | 113  | Ampharos           |  0.01758% | 6      |  0.346% | 5      |  0.349% | 
 | 114  | Crawdaunt          |  0.01758% | 3      |  0.173% | 3      |  0.209% | 
 | 115  | Pinsir             |  0.01758% | 3      |  0.173% | 3      |  0.209% | 
 | 116  | Unfezant           |  0.01494% | 9      |  0.518% | 7      |  0.489% | 
 | 117  | Zoroark            |  0.01494% | 16     |  0.922% | 9      |  0.628% | 
 | 118  | Umbreon            |  0.00622% | 18     |  1.037% | 17     |  1.186% | 
 | 119  | Bisharp            |  0.00546% | 21     |  1.210% | 20     |  1.396% | 
 | 120  | Kingler            |  0.00340% | 1      |  0.058% | 1      |  0.070% | 
 | 121  | Arcanine           |  0.00310% | 15     |  0.864% | 14     |  0.977% | 
 | 122  | Nidoqueen          |  0.00310% | 3      |  0.173% | 2      |  0.140% | 
 | 123  | Miltank            |  0.00310% | 1      |  0.058% | 1      |  0.070% | 
 | 124  | Slowking           |  0.00305% | 16     |  0.922% | 16     |  1.117% | 
 | 125  | Spiritomb          |  0.00229% | 5      |  0.288% | 5      |  0.349% | 
 | 126  | Shuckle            |  0.00229% | 10     |  0.576% | 9      |  0.628% | 
 | 127  | Chandelure         |  0.00148% | 35     |  2.016% | 30     |  2.094% | 
 | 128  | Ursaring           |  0.00148% | 2      |  0.115% | 1      |  0.070% | 
 | 129  | Swellow            |  0.00128% | 4      |  0.230% | 2      |  0.140% | 
 | 130  | Uxie               |  0.00007% | 2      |  0.115% | 2      |  0.140% | 
 | 131  | Porygon-Z          |  0.00000% | 11     |  0.634% | 10     |  0.698% | 
 | 132  | Mandibuzz          |  0.00000% | 7      |  0.403% | 7      |  0.489% | 
 | 133  | Weezing            |  0.00000% | 4      |  0.230% | 3      |  0.209% | 
 | 134  | Swoobat            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 135  | Graveler           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 136  | Mightyena          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 137  | Jynx               |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 138  | Liepard            |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 139  | Archeops           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 140  | Beedrill           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 141  | Hitmonlee          |  0.00000% | 3      |  0.173% | 2      |  0.140% | 
 | 142  | Rattata            |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 143  | Emolga             |  0.00000% | 11     |  0.634% | 11     |  0.768% | 
 | 144  | Butterfree         |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 145  | Cacturne           |  0.00000% | 2      |  0.115% | 0      |  0.000% | 
 | 146  | Emboar             |  0.00000% | 5      |  0.288% | 4      |  0.279% | 
 | 147  | Diglett            |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 148  | Heatmor            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 149  | Absol              |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 150  | Cobalion           |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 151  | Aerodactyl         |  0.00000% | 7      |  0.403% | 7      |  0.489% | 
 | 152  | Lilligant          |  0.00000% | 3      |  0.173% | 2      |  0.140% | 
 | 153  | Lapras             |  0.00000% | 8      |  0.461% | 7      |  0.489% | 
 | 154  | Zangoose           |  0.00000% | 4      |  0.230% | 3      |  0.209% | 
 | 155  | Krookodile         |  0.00000% | 12     |  0.691% | 10     |  0.698% | 
 | 156  | Bellossom          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 157  | Mawile             |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 158  | Steelix            |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 159  | Rampardos          |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 160  | Raticate           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 161  | Altaria            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 162  | Sharpedo           |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 163  | Torterra           |  0.00000% | 6      |  0.346% | 6      |  0.419% | 
 | 164  | Kadabra            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 165  | Leafeon            |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 166  | Aggron             |  0.00000% | 6      |  0.346% | 6      |  0.419% | 
 | 167  | Meloetta           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 168  | Noctowl            |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 169  | Cofagrigus         |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 170  | Articuno           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 171  | Blastoise          |  0.00000% | 21     |  1.210% | 14     |  0.977% | 
 | 172  | Durant             |  0.00000% | 8      |  0.461% | 8      |  0.558% | 
 | 173  | Staraptor          |  0.00000% | 8      |  0.461% | 5      |  0.349% | 
 | 174  | Beartic            |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 175  | Bulbasaur          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 176  | Primeape           |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 177  | Kecleon            |  0.00000% | 3      |  0.173% | 1      |  0.070% | 
 | 178  | Boldore            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 179  | Marowak            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 180  | Glaceon            |  0.00000% | 3      |  0.173% | 2      |  0.140% | 
 | 181  | Wartortle          |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 182  | Seedot             |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 183  | Swanna             |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 184  | Dusknoir           |  0.00000% | 9      |  0.518% | 8      |  0.558% | 
 | 185  | Exeggutor          |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 186  | Kabutops           |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 187  | Relicanth          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 188  | Exploud            |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 189  | Hariyama           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 190  | Seismitoad         |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 191  | Nosepass           |  0.00000% | 2      |  0.115% | 1      |  0.070% | 
 | 192  | Lanturn            |  0.00000% | 2      |  0.115% | 1      |  0.070% | 
 | 193  | Sneasel            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 194  | Maractus           |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 195  | Scyther            |  0.00000% | 2      |  0.115% | 1      |  0.070% | 
 | 196  | Lickilicky         |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 197  | Walrein            |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 198  | Rhyperior          |  0.00000% | 5      |  0.288% | 4      |  0.279% | 
 | 199  | Vigoroth           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 200  | Houndoom           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 201  | Oshawott           |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 202  | Camerupt           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 203  | Rotom-Fan          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 204  | Beautifly          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 205  | Klinklang          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 206  | Taillow            |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 207  | Gardevoir          |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 208  | Whiscash           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 209  | Drifblim           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 210  | Stunfisk           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 211  | Hypno              |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 212  | Flareon            |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 213  | Yanma              |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 214  | Jumpluff           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 215  | Drapion            |  0.00000% | 4      |  0.230% | 3      |  0.209% | 
 | 216  | Braviary           |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 217  | Shroomish          |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 218  | Castform           |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 219  | Whimsicott         |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 220  | Pidgeot            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 221  | Regice             |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 222  | Medicham           |  0.00000% | 3      |  0.173% | 1      |  0.070% | 
 | 223  | Sawk               |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 224  | Glalie             |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 225  | Sableye            |  0.00000% | 9      |  0.518% | 6      |  0.419% | 
 | 226  | Typhlosion         |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 227  | Electivire         |  0.00000% | 15     |  0.864% | 14     |  0.977% | 
 | 228  | Suicune            |  0.00000% | 9      |  0.518% | 6      |  0.419% | 
 | 229  | Torkoal            |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 230  | Persian            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 231  | Floatzel           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 232  | Zebstrika          |  0.00000% | 2      |  0.115% | 1      |  0.070% | 
 | 233  | Palpitoad          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 234  | Dusclops           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 235  | Gigalith           |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 236  | Shaymin            |  0.00000% | 5      |  0.288% | 4      |  0.279% | 
 | 237  | Manectric          |  0.00000% | 3      |  0.173% | 2      |  0.140% | 
 | 238  | Tepig              |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 239  | Fraxure            |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 240  | Magnemite          |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 241  | Leavanny           |  0.00000% | 5      |  0.288% | 4      |  0.279% | 
 | 242  | Sceptile           |  0.00000% | 6      |  0.346% | 5      |  0.349% | 
 | 243  | Electabuzz         |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 244  | Ducklett           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 245  | Pikachu            |  0.00000% | 6      |  0.346% | 5      |  0.349% | 
 | 246  | Accelgor           |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 247  | Caterpie           |  0.00000% | 3      |  0.173% | 1      |  0.070% | 
 | 248  | Magmortar          |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 249  | Galvantula         |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 250  | Gallade            |  0.00000% | 7      |  0.403% | 7      |  0.489% | 
 | 251  | Crustle            |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 252  | Lillipup           |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 253  | Clefable           |  0.00000% | 3      |  0.173% | 3      |  0.209% | 
 | 254  | Sigilyph           |  0.00000% | 6      |  0.346% | 6      |  0.419% | 
 | 255  | Shiftry            |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 256  | Qwilfish           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 257  | Cryogonal          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 258  | Claydol            |  0.00000% | 3      |  0.173% | 2      |  0.140% | 
 | 259  | Flygon             |  0.00000% | 12     |  0.691% | 10     |  0.698% | 
 | 260  | Escavalier         |  0.00000% | 8      |  0.461% | 7      |  0.489% | 
 | 261  | Entei              |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 262  | Throh              |  0.00000% | 5      |  0.288% | 5      |  0.349% | 
 | 263  | Bouffalant         |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 264  | Dunsparce          |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 265  | Onix               |  0.00000% | 2      |  0.115% | 0      |  0.000% | 
 | 266  | Staravia           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 267  | Murkrow            |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 268  | Raichu             |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 269  | Magneton           |  0.00000% | 2      |  0.115% | 2      |  0.140% | 
 | 270  | Joltik             |  0.00000% | 1      |  0.058% | 0      |  0.000% | 
 | 271  | Empoleon           |  0.00000% | 6      |  0.346% | 6      |  0.419% | 
 | 272  | Shedinja           |  0.00000% | 2      |  0.115% | 1      |  0.070% | 
 | 273  | Carracosta         |  0.00000% | 4      |  0.230% | 4      |  0.279% | 
 | 274  | Probopass          |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 275  | Sunflora           |  0.00000% | 1      |  0.058% | 1      |  0.070% | 
 | 276  | Volbeat            |  0.00000% | 3      |  0.173% | 1      |  0.070% | 
 | 277  | Snivy              |  0.00000% | 5      |  0.288% | 4      |  0.279% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
