 Total battles: 12
 Avg. weight/team: 0.5
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 57   | Arceus-Ice         |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 58   | Shedinja           |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 59   | Dialga             |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 60   | Kingdra            |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 61   | Dragonite          |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 62   | Darmanitan         |  3.09871% | 1      |  4.167% | 0      |  0.000% | 
 | 63   | Bisharp            |  3.09871% | 1      |  4.167% | 0      |  0.000% | 
 | 64   | Krookodile         |  3.09871% | 1      |  4.167% | 0      |  0.000% | 
 | 65   | Carracosta         |  3.09871% | 1      |  4.167% | 1      |  5.000% | 
 | 66   | Ampharos           |  2.22617% | 1      |  4.167% | 1      |  5.000% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
