 Total battles: 120490
 Avg. weight/team: 0.097
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 37   | Honchkrow          |  6.54901% | 18371  |  7.623% | 13777  |  7.088% | 
 | 38   | Staraptor          |  6.48456% | 5523   |  2.292% | 4317   |  2.221% | 
 | 39   | Gallade            |  6.40670% | 11486  |  4.766% | 9047   |  4.654% | 
 | 40   | Shaymin            |  6.12727% | 10610  |  4.403% | 8218   |  4.228% | 
 | 41   | Flygon             |  5.99234% | 17416  |  7.227% | 14142  |  7.276% | 
 | 42   | Nidoking           |  5.97859% | 17589  |  7.299% | 13606  |  7.000% | 
 | 43   | Celebi             |  5.96097% | 13031  |  5.408% | 10468  |  5.386% | 
 | 44   | Aggron             |  5.83287% | 21100  |  8.756% | 17625  |  9.068% | 
 | 45   | Machamp            |  5.78886% | 14582  |  6.051% | 11855  |  6.099% | 
 | 46   | Lopunny            |  5.78514% | 9586   |  3.978% | 8246   |  4.242% | 
 | 47   | Starmie            |  5.78253% | 13662  |  5.669% | 10683  |  5.496% | 
 | 48   | Haxorus            |  5.50339% | 13792  |  5.723% | 10020  |  5.155% | 
 | 49   | Porygon2           |  5.22959% | 13563  |  5.628% | 10813  |  5.563% | 
 | 50   | Aerodactyl         |  5.10961% | 15244  |  6.326% | 12099  |  6.225% | 
 | 51   | Nidoqueen          |  4.93199% | 7461   |  3.096% | 6370   |  3.277% | 
 | 52   | Goodra             |  4.82254% | 16961  |  7.038% | 13319  |  6.852% | 
 | 53   | Milotic            |  4.79926% | 14946  |  6.202% | 12292  |  6.324% | 
 | 54   | Cloyster           |  4.60259% | 18086  |  7.505% | 14244  |  7.328% | 
 | 55   | Gligar             |  4.58126% | 5629   |  2.336% | 4757   |  2.447% | 
 | 56   | Scrafty            |  4.58117% | 17023  |  7.064% | 13471  |  6.930% | 
 | 57   | Absol              |  4.55716% | 14587  |  6.053% | 11328  |  5.828% | 
 | 58   | Espeon             |  4.45439% | 14891  |  6.179% | 11907  |  6.126% | 
 | 59   | Snorlax            |  4.24210% | 12217  |  5.070% | 9640   |  4.960% | 
 | 60   | Hippowdon          |  4.06088% | 8814   |  3.658% | 7609   |  3.915% | 
 | 61   | Salamence          |  4.01206% | 3594   |  1.491% | 2703   |  1.391% | 
 | 62   | Togekiss           |  3.99705% | 4013   |  1.665% | 3266   |  1.680% | 
 | 63   | Toxicroak          |  3.85365% | 11095  |  4.604% | 8547   |  4.397% | 
 | 64   | Volcarona          |  3.73179% | 3615   |  1.500% | 2856   |  1.469% | 
 | 65   | Bronzong           |  3.63358% | 4592   |  1.906% | 4066   |  2.092% | 
 | 66   | Ampharos           |  3.50731% | 12019  |  4.988% | 9457   |  4.865% | 
 | 67   | Klefki             |  3.45428% | 3044   |  1.263% | 2737   |  1.408% | 
 | 68   | Noivern            |  3.21762% | 12170  |  5.050% | 9555   |  4.916% | 
 | 69   | Sharpedo           |  2.97263% | 7272   |  3.018% | 5630   |  2.896% | 
 | 70   | Kingdra            |  2.97061% | 11079  |  4.597% | 8622   |  4.436% | 
 | 71   | Pidgeot            |  2.95405% | 6078   |  2.522% | 4935   |  2.539% | 
 | 72   | Trevenant          |  2.88538% | 13274  |  5.508% | 10590  |  5.448% | 
 | 73   | Sceptile           |  2.72439% | 8107   |  3.364% | 6374   |  3.279% | 
 | 74   | Whimsicott         |  2.42323% | 4833   |  2.006% | 4037   |  2.077% | 
 | 75   | Yanmega            |  2.41295% | 4353   |  1.806% | 3388   |  1.743% | 
 | 76   | Amoonguss          |  2.39408% | 5430   |  2.253% | 4411   |  2.269% | 
 | 77   | Slowking           |  2.37305% | 5382   |  2.233% | 4250   |  2.187% | 
 | 78   | Alomomola          |  2.36494% | 2569   |  1.066% | 2133   |  1.097% | 
 | 79   | Quagsire           |  2.31470% | 8082   |  3.354% | 6745   |  3.470% | 
 | 80   | Scolipede          |  1.95175% | 5211   |  2.162% | 4418   |  2.273% | 
 | 81   | Dragalge           |  1.93713% | 2581   |  1.071% | 2072   |  1.066% | 
 | 82   | Tornadus           |  1.72511% | 3137   |  1.302% | 2581   |  1.328% | 
 | 83   | Cresselia          |  1.61839% | 3116   |  1.293% | 2507   |  1.290% | 
 | 84   | Houndoom           |  1.57954% | 7254   |  3.010% | 5622   |  2.892% | 
 | 85   | Magneton           |  1.55647% | 2563   |  1.064% | 2120   |  1.091% | 
 | 86   | Rhyperior          |  1.40605% | 3006   |  1.247% | 2506   |  1.289% | 
 | 87   | Froslass           |  1.37962% | 3602   |  1.495% | 3232   |  1.663% | 
 | 88   | Jolteon            |  1.37144% | 6416   |  2.662% | 5135   |  2.642% | 
 | 89   | Dugtrio            |  1.36428% | 2578   |  1.070% | 1986   |  1.022% | 
 | 90   | Jellicent          |  1.34362% | 2785   |  1.156% | 2325   |  1.196% | 
 | 91   | Rotom-Mow          |  1.22512% | 2680   |  1.112% | 2193   |  1.128% | 
 | 92   | Kyurem             |  1.13285% | 2233   |  0.927% | 1711   |  0.880% | 
 | 93   | Doublade           |  1.12169% | 2428   |  1.008% | 2004   |  1.031% | 
 | 94   | Shuckle            |  1.06794% | 4537   |  1.883% | 3994   |  2.055% | 
 | 95   | Ambipom            |  0.99714% | 5378   |  2.232% | 4600   |  2.367% | 
 | 96   | Reuniclus          |  0.98010% | 2592   |  1.076% | 1984   |  1.021% | 
 | 97   | Fletchinder        |  0.97199% | 968    |  0.402% | 741    |  0.381% | 
 | 98   | Weezing            |  0.94852% | 4248   |  1.763% | 3527   |  1.815% | 
 | 99   | Camerupt           |  0.93405% | 2584   |  1.072% | 2114   |  1.088% | 
 | 100  | Cofagrigus         |  0.91204% | 3635   |  1.508% | 3020   |  1.554% | 
 | 101  | Cobalion           |  0.89022% | 2100   |  0.871% | 1672   |  0.860% | 
 | 102  | Zoroark            |  0.86896% | 4021   |  1.669% | 1944   |  1.000% | 
 | 103  | Glalie             |  0.84250% | 2009   |  0.834% | 1600   |  0.823% | 
 | 104  | Tangrowth          |  0.83391% | 2410   |  1.000% | 1960   |  1.008% | 
 | 105  | Uxie               |  0.82176% | 1940   |  0.805% | 1698   |  0.874% | 
 | 106  | Escavalier         |  0.81254% | 2009   |  0.834% | 1633   |  0.840% | 
 | 107  | Steelix            |  0.80867% | 2987   |  1.240% | 2499   |  1.286% | 
 | 108  | Meloetta           |  0.78114% | 1641   |  0.681% | 1236   |  0.636% | 
 | 109  | Kabutops           |  0.73322% | 1197   |  0.497% | 912    |  0.469% | 
 | 110  | Slurpuff           |  0.68423% | 2087   |  0.866% | 1495   |  0.769% | 
 | 111  | Aromatisse         |  0.67464% | 1371   |  0.569% | 1062   |  0.546% | 
 | 112  | Pangoro            |  0.67135% | 1429   |  0.593% | 1123   |  0.578% | 
 | 113  | Lanturn            |  0.65090% | 1341   |  0.556% | 1173   |  0.603% | 
 | 114  | Banette            |  0.64213% | 2356   |  0.978% | 1920   |  0.988% | 
 | 115  | Hitmontop          |  0.62627% | 2191   |  0.909% | 1798   |  0.925% | 
 | 116  | Heliolisk          |  0.60951% | 1845   |  0.766% | 1455   |  0.749% | 
 | 117  | Cinccino           |  0.60445% | 3546   |  1.471% | 2807   |  1.444% | 
 | 118  | Gastrodon          |  0.59773% | 2175   |  0.903% | 1812   |  0.932% | 
 | 119  | Exploud            |  0.58687% | 2502   |  1.038% | 1952   |  1.004% | 
 | 120  | Golbat             |  0.55638% | 1540   |  0.639% | 1303   |  0.670% | 
 | 121  | Xatu               |  0.55060% | 1518   |  0.630% | 1244   |  0.640% | 
 | 122  | Granbull           |  0.52958% | 1075   |  0.446% | 873    |  0.449% | 
 | 123  | Eelektross         |  0.52150% | 2491   |  1.034% | 2038   |  1.048% | 
 | 124  | Hitmonlee          |  0.51445% | 2382   |  0.988% | 1873   |  0.964% | 
 | 125  | Togetic            |  0.50746% | 738    |  0.306% | 613    |  0.315% | 
 | 126  | Virizion           |  0.49604% | 1203   |  0.499% | 969    |  0.499% | 
 | 127  | Ditto              |  0.45366% | 1626   |  0.675% | 1228   |  0.632% | 
 | 128  | Shedinja           |  0.44904% | 1437   |  0.596% | 1054   |  0.542% | 
 | 129  | Accelgor           |  0.44102% | 872    |  0.362% | 698    |  0.359% | 
 | 130  | Abomasnow          |  0.43406% | 1442   |  0.598% | 1153   |  0.593% | 
 | 131  | Ludicolo           |  0.42190% | 2048   |  0.850% | 1662   |  0.855% | 
 | 132  | Claydol            |  0.39638% | 1652   |  0.686% | 1394   |  0.717% | 
 | 133  | Sigilyph           |  0.39100% | 1630   |  0.676% | 1296   |  0.667% | 
 | 134  | Drapion            |  0.38679% | 2500   |  1.037% | 2039   |  1.049% | 
 | 135  | Druddigon          |  0.38441% | 1146   |  0.476% | 969    |  0.499% | 
 | 136  | Typhlosion         |  0.38262% | 1500   |  0.622% | 1199   |  0.617% | 
 | 137  | Archeops           |  0.37640% | 937    |  0.389% | 805    |  0.414% | 
 | 138  | Audino             |  0.36164% | 1523   |  0.632% | 1203   |  0.619% | 
 | 139  | Omastar            |  0.34873% | 746    |  0.310% | 627    |  0.323% | 
 | 140  | Ninjask            |  0.34804% | 2685   |  1.114% | 2373   |  1.221% | 
 | 141  | Vivillon           |  0.33813% | 1177   |  0.488% | 931    |  0.479% | 
 | 142  | Swellow            |  0.32860% | 2134   |  0.886% | 1674   |  0.861% | 
 | 143  | Hitmonchan         |  0.30594% | 1456   |  0.604% | 1181   |  0.608% | 
 | 144  | Registeel          |  0.30590% | 1844   |  0.765% | 1578   |  0.812% | 
 | 145  | Lilligant          |  0.30504% | 1187   |  0.493% | 902    |  0.464% | 
 | 146  | Shiftry            |  0.30412% | 893    |  0.371% | 730    |  0.376% | 
 | 147  | Clawitzer          |  0.29867% | 2067   |  0.858% | 1613   |  0.830% | 
 | 148  | Combusken          |  0.29377% | 864    |  0.359% | 722    |  0.371% | 
 | 149  | Durant             |  0.29367% | 1357   |  0.563% | 1076   |  0.554% | 
 | 150  | Hariyama           |  0.27279% | 1154   |  0.479% | 938    |  0.483% | 
 | 151  | Braviary           |  0.26785% | 1862   |  0.773% | 1482   |  0.762% | 
 | 152  | Electivire         |  0.23836% | 1894   |  0.786% | 1466   |  0.754% | 
 | 153  | Gourgeist-Super    |  0.23429% | 703    |  0.292% | 577    |  0.297% | 
 | 154  | Golurk             |  0.23252% | 762    |  0.316% | 649    |  0.334% | 
 | 155  | Slaking            |  0.23087% | 1220   |  0.506% | 1018   |  0.524% | 
 | 156  | Moltres            |  0.21854% | 932    |  0.387% | 763    |  0.393% | 
 | 157  | Gorebyss           |  0.21519% | 936    |  0.388% | 769    |  0.396% | 
 | 158  | Qwilfish           |  0.21328% | 430    |  0.178% | 351    |  0.181% | 
 | 159  | Dusclops           |  0.21077% | 1559   |  0.647% | 1284   |  0.661% | 
 | 160  | Stoutland          |  0.21076% | 524    |  0.217% | 415    |  0.214% | 
 | 161  | Delphox            |  0.20562% | 1578   |  0.655% | 1231   |  0.633% | 
 | 162  | Regirock           |  0.18664% | 1210   |  0.502% | 995    |  0.512% | 
 | 163  | Mismagius          |  0.18268% | 1431   |  0.594% | 1137   |  0.585% | 
 | 164  | Mr. Mime           |  0.18237% | 786    |  0.326% | 628    |  0.323% | 
 | 165  | Tyrantrum          |  0.17493% | 1205   |  0.500% | 926    |  0.476% | 
 | 166  | Vileplume          |  0.16883% | 574    |  0.238% | 482    |  0.248% | 
 | 167  | Cradily            |  0.16561% | 1171   |  0.486% | 938    |  0.483% | 
 | 168  | Regice             |  0.16521% | 556    |  0.231% | 449    |  0.231% | 
 | 169  | Liepard            |  0.15760% | 831    |  0.345% | 717    |  0.369% | 
 | 170  | Sandslash          |  0.15572% | 685    |  0.284% | 581    |  0.299% | 
 | 171  | Leafeon            |  0.15445% | 1451   |  0.602% | 1185   |  0.610% | 
 | 172  | Malamar            |  0.15377% | 1237   |  0.513% | 994    |  0.511% | 
 | 173  | Kecleon            |  0.14486% | 828    |  0.344% | 683    |  0.351% | 
 | 174  | Torkoal            |  0.14233% | 1244   |  0.516% | 1034   |  0.532% | 
 | 175  | Rhydon             |  0.13505% | 523    |  0.217% | 428    |  0.220% | 
 | 176  | Meowstic           |  0.13377% | 651    |  0.270% | 544    |  0.280% | 
 | 177  | Spiritomb          |  0.13296% | 927    |  0.385% | 755    |  0.388% | 
 | 178  | Feraligatr         |  0.12236% | 1392   |  0.578% | 1153   |  0.593% | 
 | 179  | Cacturne           |  0.12220% | 726    |  0.301% | 580    |  0.298% | 
 | 180  | Magmortar          |  0.12103% | 818    |  0.339% | 641    |  0.330% | 
 | 181  | Flareon            |  0.11903% | 1251   |  0.519% | 1022   |  0.526% | 
 | 182  | Marowak            |  0.11744% | 1008   |  0.418% | 823    |  0.423% | 
 | 183  | Lapras             |  0.11569% | 1001   |  0.415% | 809    |  0.416% | 
 | 184  | Glaceon            |  0.11320% | 794    |  0.329% | 603    |  0.310% | 
 | 185  | Scyther            |  0.11252% | 941    |  0.390% | 757    |  0.389% | 
 | 186  | Drifblim           |  0.10847% | 686    |  0.285% | 546    |  0.281% | 
 | 187  | Zangoose           |  0.10826% | 1260   |  0.523% | 1003   |  0.516% | 
 | 188  | Probopass          |  0.10790% | 456    |  0.189% | 384    |  0.198% | 
 | 189  | Torterra           |  0.10491% | 990    |  0.411% | 810    |  0.417% | 
 | 190  | Gurdurr            |  0.10310% | 247    |  0.102% | 206    |  0.106% | 
 | 191  | Garbodor           |  0.10309% | 263    |  0.109% | 223    |  0.115% | 
 | 192  | Mesprit            |  0.10225% | 341    |  0.142% | 272    |  0.140% | 
 | 193  | Miltank            |  0.09920% | 1251   |  0.519% | 947    |  0.487% | 
 | 194  | Mightyena          |  0.09885% | 683    |  0.283% | 514    |  0.264% | 
 | 195  | Ferroseed          |  0.09836% | 482    |  0.200% | 428    |  0.220% | 
 | 196  | Muk                |  0.09706% | 855    |  0.355% | 700    |  0.360% | 
 | 197  | Armaldo            |  0.09684% | 653    |  0.271% | 538    |  0.277% | 
 | 198  | Cryogonal          |  0.09434% | 375    |  0.156% | 285    |  0.147% | 
 | 199  | Tauros             |  0.09132% | 525    |  0.218% | 383    |  0.197% | 
 | 200  | Exeggutor          |  0.09004% | 610    |  0.253% | 485    |  0.250% | 
 | 201  | Sawk               |  0.08973% | 456    |  0.189% | 377    |  0.194% | 
 | 202  | Avalugg            |  0.08953% | 746    |  0.310% | 584    |  0.300% | 
 | 203  | Skuntank           |  0.08626% | 501    |  0.208% | 399    |  0.205% | 
 | 204  | Meganium           |  0.08011% | 428    |  0.178% | 345    |  0.177% | 
 | 205  | Swalot             |  0.07966% | 218    |  0.090% | 190    |  0.098% | 
 | 206  | Rampardos          |  0.07958% | 534    |  0.222% | 378    |  0.194% | 
 | 207  | Golem              |  0.07816% | 627    |  0.260% | 513    |  0.264% | 
 | 208  | Politoed           |  0.07739% | 563    |  0.234% | 500    |  0.257% | 
 | 209  | Seismitoad         |  0.07713% | 438    |  0.182% | 373    |  0.192% | 
 | 210  | Primeape           |  0.07387% | 567    |  0.235% | 461    |  0.237% | 
 | 211  | Volbeat            |  0.07354% | 476    |  0.198% | 423    |  0.218% | 
 | 212  | Dusknoir           |  0.07312% | 854    |  0.354% | 705    |  0.363% | 
 | 213  | Ninetales          |  0.07270% | 625    |  0.259% | 488    |  0.251% | 
 | 214  | Poliwrath          |  0.07190% | 422    |  0.175% | 373    |  0.192% | 
 | 215  | Electrode          |  0.07111% | 787    |  0.327% | 709    |  0.365% | 
 | 216  | Luxray             |  0.07023% | 651    |  0.270% | 541    |  0.278% | 
 | 217  | Floatzel           |  0.06990% | 451    |  0.187% | 348    |  0.179% | 
 | 218  | Rotom-Fan          |  0.06927% | 264    |  0.110% | 228    |  0.117% | 
 | 219  | Ursaring           |  0.06748% | 644    |  0.267% | 489    |  0.252% | 
 | 220  | Pyroar             |  0.06649% | 831    |  0.345% | 654    |  0.336% | 
 | 221  | Emboar             |  0.06550% | 605    |  0.251% | 468    |  0.241% | 
 | 222  | Swoobat            |  0.06498% | 347    |  0.144% | 265    |  0.136% | 
 | 223  | Raichu             |  0.06264% | 736    |  0.305% | 540    |  0.278% | 
 | 224  | Serperior          |  0.06133% | 486    |  0.202% | 398    |  0.205% | 
 | 225  | Klinklang          |  0.05885% | 502    |  0.208% | 364    |  0.187% | 
 | 226  | Kingler            |  0.05630% | 409    |  0.170% | 310    |  0.159% | 
 | 227  | Linoone            |  0.05437% | 460    |  0.191% | 329    |  0.169% | 
 | 228  | Furfrou            |  0.05276% | 519    |  0.215% | 409    |  0.210% | 
 | 229  | Whiscash           |  0.05180% | 258    |  0.107% | 191    |  0.098% | 
 | 230  | Piloswine          |  0.05124% | 247    |  0.102% | 209    |  0.108% | 
 | 231  | Tangela            |  0.05099% | 307    |  0.127% | 273    |  0.140% | 
 | 232  | Rapidash           |  0.05039% | 554    |  0.230% | 456    |  0.235% | 
 | 233  | Gigalith           |  0.04843% | 399    |  0.166% | 335    |  0.172% | 
 | 234  | Mantine            |  0.04756% | 450    |  0.187% | 379    |  0.195% | 
 | 235  | Musharna           |  0.04632% | 297    |  0.123% | 234    |  0.120% | 
 | 236  | Pikachu-Belle      |  0.04619% | 141    |  0.059% | 92     |  0.047% | 
 | 237  | Zebstrika          |  0.04574% | 284    |  0.118% | 215    |  0.111% | 
 | 238  | Bastiodon          |  0.04565% | 467    |  0.194% | 410    |  0.211% | 
 | 239  | Seviper            |  0.04374% | 303    |  0.126% | 230    |  0.118% | 
 | 240  | Carracosta         |  0.04366% | 553    |  0.229% | 415    |  0.214% | 
 | 241  | Bouffalant         |  0.04334% | 524    |  0.217% | 409    |  0.210% | 
 | 242  | Ariados            |  0.04289% | 305    |  0.127% | 272    |  0.140% | 
 | 243  | Dedenne            |  0.04053% | 320    |  0.133% | 271    |  0.139% | 
 | 244  | Relicanth          |  0.03997% | 190    |  0.079% | 162    |  0.083% | 
 | 245  | Lickilicky         |  0.03977% | 293    |  0.122% | 226    |  0.116% | 
 | 246  | Crustle            |  0.03976% | 656    |  0.272% | 530    |  0.273% | 
 | 247  | Walrein            |  0.03908% | 481    |  0.200% | 397    |  0.204% | 
 | 248  | Rotom              |  0.03826% | 191    |  0.079% | 171    |  0.088% | 
 | 249  | Carnivine          |  0.03773% | 47     |  0.020% | 41     |  0.021% | 
 | 250  | Samurott           |  0.03696% | 420    |  0.174% | 342    |  0.176% | 
 | 251  | Murkrow            |  0.03464% | 397    |  0.165% | 325    |  0.167% | 
 | 252  | Sawsbuck           |  0.03410% | 406    |  0.168% | 320    |  0.165% | 
 | 253  | Carbink            |  0.03408% | 355    |  0.147% | 313    |  0.161% | 
 | 254  | Articuno           |  0.03365% | 410    |  0.170% | 330    |  0.170% | 
 | 255  | Barbaracle         |  0.03342% | 324    |  0.134% | 254    |  0.131% | 
 | 256  | Arbok              |  0.03183% | 405    |  0.168% | 336    |  0.173% | 
 | 257  | Pikachu-Rock-Star  |  0.03032% | 79     |  0.033% | 49     |  0.025% | 
 | 258  | Wigglytuff         |  0.03027% | 368    |  0.153% | 283    |  0.146% | 
 | 259  | Gogoat             |  0.02997% | 376    |  0.156% | 295    |  0.152% | 
 | 260  | Parasect           |  0.02927% | 162    |  0.067% | 143    |  0.074% | 
 | 261  | Chatot             |  0.02908% | 446    |  0.185% | 374    |  0.192% | 
 | 262  | Leavanny           |  0.02755% | 243    |  0.101% | 207    |  0.106% | 
 | 263  | Masquerain         |  0.02740% | 230    |  0.095% | 204    |  0.105% | 
 | 264  | Jumpluff           |  0.02740% | 297    |  0.123% | 246    |  0.127% | 
 | 265  | Victreebel         |  0.02722% | 331    |  0.137% | 276    |  0.142% | 
 | 266  | Nosepass           |  0.02678% | 198    |  0.082% | 164    |  0.084% | 
 | 267  | Huntail            |  0.02636% | 232    |  0.096% | 197    |  0.101% | 
 | 268  | Magnemite          |  0.02469% | 157    |  0.065% | 95     |  0.049% | 
 | 269  | Pikachu            |  0.02433% | 662    |  0.275% | 519    |  0.267% | 
 | 270  | Pawniard           |  0.02308% | 66     |  0.027% | 47     |  0.024% | 
 | 271  | Butterfree         |  0.02190% | 330    |  0.137% | 256    |  0.132% | 
 | 272  | Onix               |  0.02162% | 197    |  0.082% | 176    |  0.091% | 
 | 273  | Beartic            |  0.02110% | 161    |  0.067% | 135    |  0.069% | 
 | 274  | Metang             |  0.02109% | 68     |  0.028% | 55     |  0.028% | 
 | 275  | Vespiquen          |  0.02071% | 200    |  0.083% | 135    |  0.069% | 
 | 276  | Pelipper           |  0.02068% | 246    |  0.102% | 206    |  0.106% | 
 | 277  | Roselia            |  0.01989% | 77     |  0.032% | 60     |  0.031% | 
 | 278  | Throh              |  0.01917% | 234    |  0.097% | 186    |  0.096% | 
 | 279  | Tropius            |  0.01913% | 350    |  0.145% | 268    |  0.138% | 
 | 280  | Gourgeist-Small    |  0.01886% | 75     |  0.031% | 63     |  0.032% | 
 | 281  | Maractus           |  0.01815% | 102    |  0.042% | 68     |  0.035% | 
 | 282  | Dodrio             |  0.01775% | 341    |  0.142% | 259    |  0.133% | 
 | 283  | Frogadier          |  0.01774% | 88     |  0.037% | 61     |  0.031% | 
 | 284  | Golduck            |  0.01749% | 128    |  0.053% | 102    |  0.052% | 
 | 285  | Haunter            |  0.01739% | 240    |  0.100% | 185    |  0.095% | 
 | 286  | Wailord            |  0.01725% | 260    |  0.108% | 208    |  0.107% | 
 | 287  | Heatmor            |  0.01689% | 103    |  0.043% | 90     |  0.046% | 
 | 288  | Clefairy           |  0.01640% | 377    |  0.156% | 237    |  0.122% | 
 | 289  | Raticate           |  0.01629% | 323    |  0.134% | 270    |  0.139% | 
 | 290  | Aurorus            |  0.01621% | 221    |  0.092% | 168    |  0.086% | 
 | 291  | Jynx               |  0.01620% | 314    |  0.130% | 240    |  0.123% | 
 | 292  | Kadabra            |  0.01606% | 56     |  0.023% | 47     |  0.024% | 
 | 293  | Misdreavus         |  0.01601% | 52     |  0.022% | 49     |  0.025% | 
 | 294  | Wartortle          |  0.01590% | 80     |  0.033% | 68     |  0.035% | 
 | 295  | Basculin           |  0.01554% | 135    |  0.056% | 114    |  0.059% | 
 | 296  | Sneasel            |  0.01530% | 114    |  0.047% | 97     |  0.050% | 
 | 297  | Persian            |  0.01479% | 267    |  0.111% | 209    |  0.108% | 
 | 298  | Electabuzz         |  0.01449% | 118    |  0.049% | 91     |  0.047% | 
 | 299  | Fearow             |  0.01443% | 135    |  0.056% | 110    |  0.057% | 
 | 300  | Spinda             |  0.01436% | 142    |  0.059% | 114    |  0.059% | 
 | 301  | Octillery          |  0.01416% | 171    |  0.071% | 147    |  0.076% | 
 | 302  | Kangaskhan         |  0.01395% | 187    |  0.078% | 159    |  0.082% | 
 | 303  | Stunfisk           |  0.01394% | 132    |  0.055% | 109    |  0.056% | 
 | 304  | Lumineon           |  0.01335% | 71     |  0.029% | 57     |  0.029% | 
 | 305  | Solrock            |  0.01322% | 134    |  0.056% | 122    |  0.063% | 
 | 306  | Rotom-Frost        |  0.01315% | 183    |  0.076% | 141    |  0.073% | 
 | 307  | Sudowoodo          |  0.01290% | 184    |  0.076% | 134    |  0.069% | 
 | 308  | Wobbuffet          |  0.01262% | 280    |  0.116% | 229    |  0.118% | 
 | 309  | Regigigas          |  0.01190% | 209    |  0.087% | 146    |  0.075% | 
 | 310  | Sliggoo            |  0.01151% | 63     |  0.026% | 52     |  0.027% | 
 | 311  | Magmar             |  0.01143% | 404    |  0.168% | 372    |  0.191% | 
 | 312  | Eelektrik          |  0.01125% | 29     |  0.012% | 28     |  0.014% | 
 | 313  | Unfezant           |  0.01100% | 113    |  0.047% | 84     |  0.043% | 
 | 314  | Bayleef            |  0.01074% | 475    |  0.197% | 393    |  0.202% | 
 | 315  | Pachirisu          |  0.01038% | 129    |  0.054% | 107    |  0.055% | 
 | 316  | Noctowl            |  0.01034% | 177    |  0.073% | 136    |  0.070% | 
 | 317  | Frillish           |  0.01034% | 14     |  0.006% | 13     |  0.007% | 
 | 318  | Emolga             |  0.01016% | 336    |  0.139% | 257    |  0.132% | 
 | 319  | Bellossom          |  0.00976% | 168    |  0.070% | 133    |  0.068% | 
 | 320  | Magcargo           |  0.00970% | 174    |  0.072% | 143    |  0.074% | 
 | 321  | Wormadam-Trash     |  0.00970% | 101    |  0.042% | 94     |  0.048% | 
