 Total battles: 120490
 Avg. weight/team: 0.555
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 48   | Celebi             |  5.57436% | 13031  |  5.408% | 10468  |  5.386% | 
 | 49   | Absol              |  5.55953% | 14587  |  6.053% | 11328  |  5.828% | 
 | 50   | Beedrill           |  5.36892% | 11746  |  4.874% | 9789   |  5.036% | 
 | 51   | Gallade            |  5.06001% | 11486  |  4.766% | 9047   |  4.654% | 
 | 52   | Trevenant          |  4.93339% | 13274  |  5.508% | 10590  |  5.448% | 
 | 53   | Snorlax            |  4.91203% | 12217  |  5.070% | 9640   |  4.960% | 
 | 54   | Shaymin            |  4.89986% | 10610  |  4.403% | 8218   |  4.228% | 
 | 55   | Altaria            |  4.88111% | 9679   |  4.017% | 7705   |  3.964% | 
 | 56   | Noivern            |  4.76538% | 12170  |  5.050% | 9555   |  4.916% | 
 | 57   | Toxicroak          |  4.63500% | 11095  |  4.604% | 8547   |  4.397% | 
 | 58   | Ampharos           |  4.49441% | 12019  |  4.988% | 9457   |  4.865% | 
 | 59   | Lopunny            |  4.45657% | 9586   |  3.978% | 8246   |  4.242% | 
 | 60   | Kingdra            |  4.33280% | 11079  |  4.597% | 8622   |  4.436% | 
 | 61   | Hippowdon          |  3.89996% | 8814   |  3.658% | 7609   |  3.915% | 
 | 62   | Zygarde            |  3.76112% | 7447   |  3.090% | 5750   |  2.958% | 
 | 63   | Nidoqueen          |  3.51785% | 7461   |  3.096% | 6370   |  3.277% | 
 | 64   | Quagsire           |  3.23482% | 8082   |  3.354% | 6745   |  3.470% | 
 | 65   | Sceptile           |  3.13580% | 8107   |  3.364% | 6374   |  3.279% | 
 | 66   | Staraptor          |  3.03046% | 5523   |  2.292% | 4317   |  2.221% | 
 | 67   | Sharpedo           |  2.96985% | 7272   |  3.018% | 5630   |  2.896% | 
 | 68   | Pidgeot            |  2.80955% | 6078   |  2.522% | 4935   |  2.539% | 
 | 69   | Gligar             |  2.79199% | 5629   |  2.336% | 4757   |  2.447% | 
 | 70   | Houndoom           |  2.66750% | 7254   |  3.010% | 5622   |  2.892% | 
 | 71   | Amoonguss          |  2.43644% | 5430   |  2.253% | 4411   |  2.269% | 
 | 72   | Slowking           |  2.33603% | 5382   |  2.233% | 4250   |  2.187% | 
 | 73   | Jolteon            |  2.30525% | 6416   |  2.662% | 5135   |  2.642% | 
 | 74   | Bronzong           |  2.12288% | 4592   |  1.906% | 4066   |  2.092% | 
 | 75   | Scolipede          |  2.11755% | 5211   |  2.162% | 4418   |  2.273% | 
 | 76   | Whimsicott         |  2.02877% | 4833   |  2.006% | 4037   |  2.077% | 
 | 77   | Salamence          |  1.98831% | 3594   |  1.491% | 2703   |  1.391% | 
 | 78   | Togekiss           |  1.96519% | 4013   |  1.665% | 3266   |  1.680% | 
 | 79   | Yanmega            |  1.95668% | 4353   |  1.806% | 3388   |  1.743% | 
 | 80   | Ambipom            |  1.91770% | 5378   |  2.232% | 4600   |  2.367% | 
 | 81   | Volcarona          |  1.84628% | 3615   |  1.500% | 2856   |  1.469% | 
 | 82   | Shuckle            |  1.70546% | 4537   |  1.883% | 3994   |  2.055% | 
 | 83   | Klefki             |  1.59053% | 3044   |  1.263% | 2737   |  1.408% | 
 | 84   | Weezing            |  1.50504% | 4248   |  1.763% | 3527   |  1.815% | 
 | 85   | Tornadus           |  1.47652% | 3137   |  1.302% | 2581   |  1.328% | 
 | 86   | Froslass           |  1.46881% | 3602   |  1.495% | 3232   |  1.663% | 
 | 87   | Zoroark            |  1.38928% | 4021   |  1.669% | 1944   |  1.000% | 
 | 88   | Cresselia          |  1.35534% | 3116   |  1.293% | 2507   |  1.290% | 
 | 89   | Cofagrigus         |  1.33604% | 3635   |  1.508% | 3020   |  1.554% | 
 | 90   | Alomomola          |  1.29431% | 2569   |  1.066% | 2133   |  1.097% | 
 | 91   | Dragalge           |  1.24797% | 2581   |  1.071% | 2072   |  1.066% | 
 | 92   | Rhyperior          |  1.24193% | 3006   |  1.247% | 2506   |  1.289% | 
 | 93   | Rotom-Mow          |  1.19169% | 2680   |  1.112% | 2193   |  1.128% | 
 | 94   | Jellicent          |  1.18188% | 2785   |  1.156% | 2325   |  1.196% | 
 | 95   | Cinccino           |  1.18078% | 3546   |  1.471% | 2807   |  1.444% | 
 | 96   | Magneton           |  1.16226% | 2563   |  1.064% | 2120   |  1.091% | 
 | 97   | Dugtrio            |  1.11044% | 2578   |  1.070% | 1986   |  1.022% | 
 | 98   | Steelix            |  1.07516% | 2987   |  1.240% | 2499   |  1.286% | 
 | 99   | Reuniclus          |  1.04669% | 2592   |  1.076% | 1984   |  1.021% | 
 | 100  | Camerupt           |  1.02166% | 2584   |  1.072% | 2114   |  1.088% | 
 | 101  | Kyurem             |  1.01838% | 2233   |  0.927% | 1711   |  0.880% | 
 | 102  | Doublade           |  0.99914% | 2428   |  1.008% | 2004   |  1.031% | 
 | 103  | Tangrowth          |  0.94014% | 2410   |  1.000% | 1960   |  1.008% | 
 | 104  | Cobalion           |  0.93943% | 2100   |  0.871% | 1672   |  0.860% | 
 | 105  | Exploud            |  0.90578% | 2502   |  1.038% | 1952   |  1.004% | 
 | 106  | Eelektross         |  0.90035% | 2491   |  1.034% | 2038   |  1.048% | 
 | 107  | Hitmonlee          |  0.85715% | 2382   |  0.988% | 1873   |  0.964% | 
 | 108  | Slurpuff           |  0.85276% | 2087   |  0.866% | 1495   |  0.769% | 
 | 109  | Drapion            |  0.84765% | 2500   |  1.037% | 2039   |  1.049% | 
 | 110  | Banette            |  0.83254% | 2356   |  0.978% | 1920   |  0.988% | 
 | 111  | Glalie             |  0.83184% | 2009   |  0.834% | 1600   |  0.823% | 
 | 112  | Hitmontop          |  0.82686% | 2191   |  0.909% | 1798   |  0.925% | 
 | 113  | Ninjask            |  0.82341% | 2685   |  1.114% | 2373   |  1.221% | 
 | 114  | Uxie               |  0.81699% | 1940   |  0.805% | 1698   |  0.874% | 
 | 115  | Gastrodon          |  0.78943% | 2175   |  0.903% | 1812   |  0.932% | 
 | 116  | Escavalier         |  0.78133% | 2009   |  0.834% | 1633   |  0.840% | 
 | 117  | Meloetta           |  0.71425% | 1641   |  0.681% | 1236   |  0.636% | 
 | 118  | Clawitzer          |  0.69086% | 2067   |  0.858% | 1613   |  0.830% | 
 | 119  | Swellow            |  0.68877% | 2134   |  0.886% | 1674   |  0.861% | 
 | 120  | Heliolisk          |  0.66731% | 1845   |  0.766% | 1455   |  0.749% | 
 | 121  | Golbat             |  0.64811% | 1540   |  0.639% | 1303   |  0.670% | 
 | 122  | Registeel          |  0.64343% | 1844   |  0.765% | 1578   |  0.812% | 
 | 123  | Ludicolo           |  0.64081% | 2048   |  0.850% | 1662   |  0.855% | 
 | 124  | Sigilyph           |  0.63315% | 1630   |  0.676% | 1296   |  0.667% | 
 | 125  | Braviary           |  0.62438% | 1862   |  0.773% | 1482   |  0.762% | 
 | 126  | Electivire         |  0.59696% | 1894   |  0.786% | 1466   |  0.754% | 
 | 127  | Aromatisse         |  0.59213% | 1371   |  0.569% | 1062   |  0.546% | 
 | 128  | Claydol            |  0.58875% | 1652   |  0.686% | 1394   |  0.717% | 
 | 129  | Pangoro            |  0.57949% | 1429   |  0.593% | 1123   |  0.578% | 
 | 130  | Xatu               |  0.54343% | 1518   |  0.630% | 1244   |  0.640% | 
 | 131  | Ditto              |  0.53601% | 1626   |  0.675% | 1228   |  0.632% | 
 | 132  | Delphox            |  0.52128% | 1578   |  0.655% | 1231   |  0.633% | 
 | 133  | Abomasnow          |  0.52099% | 1442   |  0.598% | 1153   |  0.593% | 
 | 134  | Dusclops           |  0.51937% | 1559   |  0.647% | 1284   |  0.661% | 
 | 135  | Typhlosion         |  0.51821% | 1500   |  0.622% | 1199   |  0.617% | 
 | 136  | Kabutops           |  0.51777% | 1197   |  0.497% | 912    |  0.469% | 
 | 137  | Shedinja           |  0.51673% | 1437   |  0.596% | 1054   |  0.542% | 
 | 138  | Audino             |  0.51471% | 1523   |  0.632% | 1203   |  0.619% | 
 | 139  | Hitmonchan         |  0.51410% | 1456   |  0.604% | 1181   |  0.608% | 
 | 140  | Lanturn            |  0.51369% | 1341   |  0.556% | 1173   |  0.603% | 
 | 141  | Durant             |  0.48723% | 1357   |  0.563% | 1076   |  0.554% | 
 | 142  | Virizion           |  0.48376% | 1203   |  0.499% | 969    |  0.499% | 
 | 143  | Fletchinder        |  0.47465% | 968    |  0.402% | 741    |  0.381% | 
 | 144  | Feraligatr         |  0.47362% | 1392   |  0.578% | 1153   |  0.593% | 
 | 145  | Regirock           |  0.46654% | 1210   |  0.502% | 995    |  0.512% | 
 | 146  | Mismagius          |  0.45684% | 1431   |  0.594% | 1137   |  0.585% | 
 | 147  | Druddigon          |  0.45131% | 1146   |  0.476% | 969    |  0.499% | 
 | 148  | Leafeon            |  0.44573% | 1451   |  0.602% | 1185   |  0.610% | 
 | 149  | Granbull           |  0.43273% | 1075   |  0.446% | 873    |  0.449% | 
 | 150  | Vivillon           |  0.41531% | 1177   |  0.488% | 931    |  0.479% | 
 | 151  | Lilligant          |  0.40205% | 1187   |  0.493% | 902    |  0.464% | 
 | 152  | Slaking            |  0.39683% | 1220   |  0.506% | 1018   |  0.524% | 
 | 153  | Malamar            |  0.38935% | 1237   |  0.513% | 994    |  0.511% | 
 | 154  | Zangoose           |  0.38475% | 1260   |  0.523% | 1003   |  0.516% | 
 | 155  | Tyrantrum          |  0.38060% | 1205   |  0.500% | 926    |  0.476% | 
 | 156  | Miltank            |  0.38046% | 1251   |  0.519% | 947    |  0.487% | 
 | 157  | Flareon            |  0.37178% | 1251   |  0.519% | 1022   |  0.526% | 
 | 158  | Cradily            |  0.36764% | 1171   |  0.486% | 938    |  0.483% | 
 | 159  | Archeops           |  0.35616% | 937    |  0.389% | 805    |  0.414% | 
 | 160  | Torkoal            |  0.35092% | 1244   |  0.516% | 1034   |  0.532% | 
 | 161  | Moltres            |  0.34610% | 932    |  0.387% | 763    |  0.393% | 
 | 162  | Hariyama           |  0.34560% | 1154   |  0.479% | 938    |  0.483% | 
 | 163  | Combusken          |  0.33921% | 864    |  0.359% | 722    |  0.371% | 
 | 164  | Accelgor           |  0.33219% | 872    |  0.362% | 698    |  0.359% | 
 | 165  | Scyther            |  0.32892% | 941    |  0.390% | 757    |  0.389% | 
 | 166  | Gorebyss           |  0.31846% | 936    |  0.388% | 769    |  0.396% | 
 | 167  | Marowak            |  0.31776% | 1008   |  0.418% | 823    |  0.423% | 
 | 168  | Shiftry            |  0.31439% | 893    |  0.371% | 730    |  0.376% | 
 | 169  | Togetic            |  0.31315% | 738    |  0.306% | 613    |  0.315% | 
 | 170  | Lapras             |  0.30613% | 1001   |  0.415% | 809    |  0.416% | 
 | 171  | Liepard            |  0.30209% | 831    |  0.345% | 717    |  0.369% | 
 | 172  | Omastar            |  0.30058% | 746    |  0.310% | 627    |  0.323% | 
 | 173  | Torterra           |  0.29681% | 990    |  0.411% | 810    |  0.417% | 
 | 174  | Spiritomb          |  0.29457% | 927    |  0.385% | 755    |  0.388% | 
 | 175  | Mr. Mime           |  0.29229% | 786    |  0.326% | 628    |  0.323% | 
 | 176  | Kecleon            |  0.29194% | 828    |  0.344% | 683    |  0.351% | 
 | 177  | Gourgeist-Super    |  0.27679% | 703    |  0.292% | 577    |  0.297% | 
 | 178  | Muk                |  0.26657% | 855    |  0.355% | 700    |  0.360% | 
 | 179  | Golurk             |  0.26414% | 762    |  0.316% | 649    |  0.334% | 
 | 180  | Magmortar          |  0.26278% | 818    |  0.339% | 641    |  0.330% | 
 | 181  | Pyroar             |  0.25579% | 831    |  0.345% | 654    |  0.336% | 
 | 182  | Dusknoir           |  0.25376% | 854    |  0.354% | 705    |  0.363% | 
 | 183  | Glaceon            |  0.24428% | 794    |  0.329% | 603    |  0.310% | 
 | 184  | Sandslash          |  0.23178% | 685    |  0.284% | 581    |  0.299% | 
 | 185  | Cacturne           |  0.22567% | 726    |  0.301% | 580    |  0.298% | 
 | 186  | Stoutland          |  0.21978% | 524    |  0.217% | 415    |  0.214% | 
 | 187  | Electrode          |  0.21937% | 787    |  0.327% | 709    |  0.365% | 
 | 188  | Avalugg            |  0.21912% | 746    |  0.310% | 584    |  0.300% | 
 | 189  | Vileplume          |  0.21542% | 574    |  0.238% | 482    |  0.248% | 
 | 190  | Meowstic           |  0.21477% | 651    |  0.270% | 544    |  0.280% | 
 | 191  | Mightyena          |  0.20927% | 683    |  0.283% | 514    |  0.264% | 
 | 192  | Armaldo            |  0.20871% | 653    |  0.271% | 538    |  0.277% | 
 | 193  | Rhydon             |  0.20257% | 523    |  0.217% | 428    |  0.220% | 
 | 194  | Drifblim           |  0.20047% | 686    |  0.285% | 546    |  0.281% | 
 | 195  | Golem              |  0.19965% | 627    |  0.260% | 513    |  0.264% | 
 | 196  | Exeggutor          |  0.19798% | 610    |  0.253% | 485    |  0.250% | 
 | 197  | Regice             |  0.19752% | 556    |  0.231% | 449    |  0.231% | 
 | 198  | Ursaring           |  0.19706% | 644    |  0.267% | 489    |  0.252% | 
 | 199  | Luxray             |  0.19493% | 651    |  0.270% | 541    |  0.278% | 
 | 200  | Raichu             |  0.18618% | 736    |  0.305% | 540    |  0.278% | 
 | 201  | Primeape           |  0.18573% | 567    |  0.235% | 461    |  0.237% | 
 | 202  | Politoed           |  0.18299% | 563    |  0.234% | 500    |  0.257% | 
 | 203  | Crustle            |  0.18078% | 656    |  0.272% | 530    |  0.273% | 
 | 204  | Rampardos          |  0.17942% | 534    |  0.222% | 378    |  0.194% | 
 | 205  | Emboar             |  0.17940% | 605    |  0.251% | 468    |  0.241% | 
 | 206  | Ferroseed          |  0.17449% | 482    |  0.200% | 428    |  0.220% | 
 | 207  | Ninetales          |  0.17419% | 625    |  0.259% | 488    |  0.251% | 
 | 208  | Probopass          |  0.17271% | 456    |  0.189% | 384    |  0.198% | 
 | 209  | Carracosta         |  0.17070% | 553    |  0.229% | 415    |  0.214% | 
 | 210  | Skuntank           |  0.16952% | 501    |  0.208% | 399    |  0.205% | 
 | 211  | Tauros             |  0.16911% | 525    |  0.218% | 383    |  0.197% | 
 | 212  | Furfrou            |  0.16674% | 519    |  0.215% | 409    |  0.210% | 
 | 213  | Klinklang          |  0.16421% | 502    |  0.208% | 364    |  0.187% | 
 | 214  | Qwilfish           |  0.16101% | 430    |  0.178% | 351    |  0.181% | 
 | 215  | Floatzel           |  0.15864% | 451    |  0.187% | 348    |  0.179% | 
 | 216  | Rapidash           |  0.15751% | 554    |  0.230% | 456    |  0.235% | 
 | 217  | Seismitoad         |  0.15725% | 438    |  0.182% | 373    |  0.192% | 
 | 218  | Serperior          |  0.15381% | 486    |  0.202% | 398    |  0.205% | 
 | 219  | Volbeat            |  0.14859% | 476    |  0.198% | 423    |  0.218% | 
 | 220  | Mantine            |  0.14195% | 450    |  0.187% | 379    |  0.195% | 
 | 221  | Meganium           |  0.14132% | 428    |  0.178% | 345    |  0.177% | 
 | 222  | Clefairy           |  0.14047% | 377    |  0.156% | 237    |  0.122% | 
 | 223  | Pikachu            |  0.13990% | 662    |  0.275% | 519    |  0.267% | 
 | 224  | Chatot             |  0.13796% | 446    |  0.185% | 374    |  0.192% | 
 | 225  | Bouffalant         |  0.13753% | 524    |  0.217% | 409    |  0.210% | 
 | 226  | Linoone            |  0.13724% | 460    |  0.191% | 329    |  0.169% | 
 | 227  | Sawk               |  0.13654% | 456    |  0.189% | 377    |  0.194% | 
 | 228  | Walrein            |  0.13645% | 481    |  0.200% | 397    |  0.204% | 
 | 229  | Murkrow            |  0.13554% | 397    |  0.165% | 325    |  0.167% | 
 | 230  | Poliwrath          |  0.13443% | 422    |  0.175% | 373    |  0.192% | 
 | 231  | Cryogonal          |  0.13296% | 375    |  0.156% | 285    |  0.147% | 
 | 232  | Kingler            |  0.12511% | 409    |  0.170% | 310    |  0.159% | 
 | 233  | Arbok              |  0.12173% | 405    |  0.168% | 336    |  0.173% | 
 | 234  | Gigalith           |  0.12067% | 399    |  0.166% | 335    |  0.172% | 
 | 235  | Bastiodon          |  0.11929% | 467    |  0.194% | 410    |  0.211% | 
 | 236  | Samurott           |  0.11305% | 420    |  0.174% | 342    |  0.176% | 
 | 237  | Gogoat             |  0.11271% | 376    |  0.156% | 295    |  0.152% | 
 | 238  | Swoobat            |  0.11183% | 347    |  0.144% | 265    |  0.136% | 
 | 239  | Articuno           |  0.11135% | 410    |  0.170% | 330    |  0.170% | 
 | 240  | Mesprit            |  0.10834% | 341    |  0.142% | 272    |  0.140% | 
 | 241  | Tangela            |  0.10814% | 307    |  0.127% | 273    |  0.140% | 
 | 242  | Barbaracle         |  0.10487% | 324    |  0.134% | 254    |  0.131% | 
 | 243  | Rotom-Fan          |  0.10445% | 264    |  0.110% | 228    |  0.117% | 
 | 244  | Dedenne            |  0.10143% | 320    |  0.133% | 271    |  0.139% | 
 | 245  | Carbink            |  0.10044% | 355    |  0.147% | 313    |  0.161% | 
 | 246  | Zebstrika          |  0.10003% | 284    |  0.118% | 215    |  0.111% | 
 | 247  | Ariados            |  0.09955% | 305    |  0.127% | 272    |  0.140% | 
 | 248  | Musharna           |  0.09919% | 297    |  0.123% | 234    |  0.120% | 
 | 249  | Sawsbuck           |  0.09904% | 406    |  0.168% | 320    |  0.165% | 
 | 250  | Gurdurr            |  0.09840% | 247    |  0.102% | 206    |  0.106% | 
 | 251  | Tropius            |  0.09564% | 350    |  0.145% | 268    |  0.138% | 
 | 252  | Seviper            |  0.09520% | 303    |  0.126% | 230    |  0.118% | 
 | 253  | Butterfree         |  0.09490% | 330    |  0.137% | 256    |  0.132% | 
 | 254  | Jynx               |  0.09433% | 314    |  0.130% | 240    |  0.123% | 
 | 255  | Raticate           |  0.09384% | 323    |  0.134% | 270    |  0.139% | 
 | 256  | Garbodor           |  0.09338% | 263    |  0.109% | 223    |  0.115% | 
 | 257  | Wigglytuff         |  0.09304% | 368    |  0.153% | 283    |  0.146% | 
 | 258  | Piloswine          |  0.08959% | 247    |  0.102% | 209    |  0.108% | 
 | 259  | Dodrio             |  0.08954% | 341    |  0.142% | 259    |  0.133% | 
 | 260  | Swalot             |  0.08872% | 218    |  0.090% | 190    |  0.098% | 
 | 261  | Lickilicky         |  0.08505% | 293    |  0.122% | 226    |  0.116% | 
 | 262  | Magmar             |  0.08502% | 404    |  0.168% | 372    |  0.191% | 
 | 263  | Whiscash           |  0.08349% | 258    |  0.107% | 191    |  0.098% | 
 | 264  | Victreebel         |  0.08307% | 331    |  0.137% | 276    |  0.142% | 
 | 265  | Bayleef            |  0.08128% | 475    |  0.197% | 393    |  0.202% | 
 | 266  | Persian            |  0.07820% | 267    |  0.111% | 209    |  0.108% | 
 | 267  | Jumpluff           |  0.07707% | 297    |  0.123% | 246    |  0.127% | 
 | 268  | Pelipper           |  0.07670% | 246    |  0.102% | 206    |  0.106% | 
 | 269  | Leavanny           |  0.07374% | 243    |  0.101% | 207    |  0.106% | 
 | 270  | Dragonair          |  0.07237% | 280    |  0.116% | 215    |  0.111% | 
 | 271  | Masquerain         |  0.07228% | 230    |  0.095% | 204    |  0.105% | 
 | 272  | Wobbuffet          |  0.07042% | 280    |  0.116% | 229    |  0.118% | 
 | 273  | Throh              |  0.06897% | 234    |  0.097% | 186    |  0.096% | 
 | 274  | Huntail            |  0.06844% | 232    |  0.096% | 197    |  0.101% | 
 | 275  | Emolga             |  0.06766% | 336    |  0.139% | 257    |  0.132% | 
 | 276  | Haunter            |  0.06726% | 240    |  0.100% | 185    |  0.095% | 
 | 277  | Wailord            |  0.06663% | 260    |  0.108% | 208    |  0.107% | 
 | 278  | Onix               |  0.06616% | 197    |  0.082% | 176    |  0.091% | 
 | 279  | Relicanth          |  0.06508% | 190    |  0.079% | 162    |  0.083% | 
 | 280  | Nosepass           |  0.06458% | 198    |  0.082% | 164    |  0.084% | 
 | 281  | Seaking            |  0.06405% | 323    |  0.134% | 281    |  0.145% | 
 | 282  | Regigigas          |  0.06388% | 209    |  0.087% | 146    |  0.075% | 
 | 283  | Rotom              |  0.06318% | 191    |  0.079% | 171    |  0.088% | 
 | 284  | Aurorus            |  0.06143% | 221    |  0.092% | 168    |  0.086% | 
 | 285  | Rotom-Frost        |  0.05600% | 183    |  0.076% | 141    |  0.073% | 
 | 286  | Vigoroth           |  0.05577% | 196    |  0.081% | 162    |  0.083% | 
 | 287  | Magnemite          |  0.05434% | 157    |  0.065% | 95     |  0.049% | 
 | 288  | Octillery          |  0.05411% | 171    |  0.071% | 147    |  0.076% | 
 | 289  | Noctowl            |  0.05280% | 177    |  0.073% | 136    |  0.070% | 
 | 290  | Parasect           |  0.05213% | 162    |  0.067% | 143    |  0.074% | 
 | 291  | Vespiquen          |  0.05199% | 200    |  0.083% | 135    |  0.069% | 
 | 292  | Magcargo           |  0.05098% | 174    |  0.072% | 143    |  0.074% | 
 | 293  | Beheeyem           |  0.05067% | 209    |  0.087% | 167    |  0.086% | 
 | 294  | Kangaskhan         |  0.04918% | 187    |  0.078% | 159    |  0.082% | 
 | 295  | Pikachu-Belle      |  0.04767% | 141    |  0.059% | 92     |  0.047% | 
 | 296  | Beartic            |  0.04484% | 161    |  0.067% | 135    |  0.069% | 
 | 297  | Sudowoodo          |  0.04444% | 184    |  0.076% | 134    |  0.069% | 
 | 298  | Stunfisk           |  0.04428% | 132    |  0.055% | 109    |  0.056% | 
 | 299  | Bellossom          |  0.04377% | 168    |  0.070% | 133    |  0.068% | 
 | 300  | Basculin           |  0.04350% | 135    |  0.056% | 114    |  0.059% | 
 | 301  | Golduck            |  0.04310% | 128    |  0.053% | 102    |  0.052% | 
 | 302  | Fearow             |  0.04180% | 135    |  0.056% | 110    |  0.057% | 
 | 303  | Spinda             |  0.04108% | 142    |  0.059% | 114    |  0.059% | 
 | 304  | Pachirisu          |  0.04002% | 129    |  0.054% | 107    |  0.055% | 
 | 305  | Meowstic-F         |  0.03969% | 135    |  0.056% | 95     |  0.049% | 
 | 306  | Hypno              |  0.03957% | 162    |  0.067% | 132    |  0.068% | 
 | 307  | Unfezant           |  0.03865% | 113    |  0.047% | 84     |  0.043% | 
 | 308  | Dunsparce          |  0.03822% | 143    |  0.059% | 123    |  0.063% | 
 | 309  | Furret             |  0.03815% | 167    |  0.069% | 146    |  0.075% | 
 | 310  | Simisage           |  0.03810% | 140    |  0.058% | 105    |  0.054% | 
 | 311  | Delcatty           |  0.03800% | 129    |  0.054% | 112    |  0.058% | 
 | 312  | Electabuzz         |  0.03778% | 118    |  0.049% | 91     |  0.047% | 
 | 313  | Bibarel            |  0.03761% | 131    |  0.054% | 107    |  0.055% | 
 | 314  | Pikachu-Rock-Star  |  0.03626% | 79     |  0.033% | 49     |  0.025% | 
 | 315  | Sneasel            |  0.03478% | 114    |  0.047% | 97     |  0.050% | 
 | 316  | Roselia            |  0.03421% | 77     |  0.032% | 60     |  0.031% | 
 | 317  | Wormadam-Trash     |  0.03386% | 101    |  0.042% | 94     |  0.048% | 
 | 318  | Castform           |  0.03332% | 153    |  0.063% | 129    |  0.066% | 
 | 319  | Solrock            |  0.03326% | 134    |  0.056% | 122    |  0.063% | 
 | 320  | Frogadier          |  0.03281% | 88     |  0.037% | 61     |  0.031% | 
 | 321  | Maractus           |  0.03261% | 102    |  0.042% | 68     |  0.035% | 
