 Total battles: 133297
 Avg. weight/team: 0.121
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 22   | Giratina           |  6.31459% | 14481  |  5.432% | 10157  |  5.222% | 
 | 23   | Blaziken           |  6.22429% | 31748  | 11.909% | 23611  | 12.140% | 
 | 24   | Kangaskhan         |  6.03320% | 19364  |  7.263% | 15180  |  7.805% | 
 | 25   | Ferrothorn         |  5.48681% | 13948  |  5.232% | 11325  |  5.823% | 
 | 26   | Gengar             |  5.41150% | 21061  |  7.900% | 15697  |  8.071% | 
 | 27   | Salamence          |  5.24866% | 13591  |  5.098% | 10008  |  5.146% | 
 | 28   | Shaymin-Sky        |  4.67965% | 12786  |  4.796% | 8582   |  4.413% | 
 | 29   | Kyurem-White       |  4.40260% | 12066  |  4.526% | 7830   |  4.026% | 
 | 30   | Arceus-Fairy       |  4.27954% | 8722   |  3.272% | 6277   |  3.227% | 
 | 31   | Scizor             |  4.01641% | 9345   |  3.505% | 6845   |  3.519% | 
 | 32   | Chansey            |  3.82080% | 7360   |  2.761% | 5243   |  2.696% | 
 | 33   | Arceus-Ground      |  3.69728% | 3554   |  1.333% | 2724   |  1.401% | 
 | 34   | Arceus-Steel       |  3.64324% | 7252   |  2.720% | 5111   |  2.628% | 
 | 35   | Skarmory           |  3.63623% | 5801   |  2.176% | 4810   |  2.473% | 
 | 36   | Scolipede          |  3.61742% | 7085   |  2.658% | 6042   |  3.107% | 
 | 37   | Shuckle            |  3.60927% | 6147   |  2.306% | 5563   |  2.860% | 
 | 38   | Landorus-Therian   |  3.26696% | 6955   |  2.609% | 5584   |  2.871% | 
 | 39   | Latias             |  3.17810% | 6099   |  2.288% | 4289   |  2.205% | 
 | 40   | Deoxys-Defense     |  3.05814% | 12672  |  4.753% | 10553  |  5.426% | 
 | 41   | Arceus-Rock        |  2.89328% | 2379   |  0.892% | 1753   |  0.901% | 
 | 42   | Smeargle           |  2.55671% | 8748   |  3.281% | 7492   |  3.852% | 
 | 43   | Latios             |  2.37467% | 9301   |  3.489% | 6736   |  3.463% | 
 | 44   | Sableye            |  2.24036% | 5823   |  2.184% | 4761   |  2.448% | 
 | 45   | Jirachi            |  2.20379% | 4027   |  1.511% | 3019   |  1.552% | 
 | 46   | Lucario            |  2.01126% | 13964  |  5.238% | 10339  |  5.316% | 
 | 47   | Mawile             |  1.91582% | 7658   |  2.873% | 5643   |  2.901% | 
 | 48   | Forretress         |  1.77242% | 4567   |  1.713% | 3919   |  2.015% | 
 | 49   | Arceus-Water       |  1.68546% | 3187   |  1.195% | 2383   |  1.225% | 
 | 50   | Blissey            |  1.64210% | 5766   |  2.163% | 3966   |  2.039% | 
 | 51   | Thundurus          |  1.64122% | 4118   |  1.545% | 3097   |  1.592% | 
 | 52   | Greninja           |  1.48770% | 13154  |  4.934% | 9838   |  5.058% | 
 | 53   | Wobbuffet          |  1.41328% | 2853   |  1.070% | 2206   |  1.134% | 
 | 54   | Cloyster           |  1.28625% | 4062   |  1.524% | 3091   |  1.589% | 
 | 55   | Espeon             |  1.26487% | 5021   |  1.883% | 3407   |  1.752% | 
 | 56   | Arceus-Electric    |  1.22682% | 3023   |  1.134% | 2083   |  1.071% | 
 | 57   | Reshiram           |  1.18267% | 7262   |  2.724% | 4839   |  2.488% | 
 | 58   | Arceus-Poison      |  1.14625% | 2377   |  0.892% | 1561   |  0.803% | 
 | 59   | Diancie            |  1.09150% | 4201   |  1.576% | 3328   |  1.711% | 
 | 60   | Uxie               |  1.04533% | 1519   |  0.570% | 1351   |  0.695% | 
 | 61   | Excadrill          |  1.03651% | 4693   |  1.760% | 3348   |  1.721% | 
 | 62   | Talonflame         |  0.98948% | 7542   |  2.829% | 5462   |  2.808% | 
 | 63   | Metagross          |  0.93521% | 8883   |  3.332% | 6719   |  3.455% | 
 | 64   | Heatran            |  0.93155% | 4416   |  1.656% | 3395   |  1.746% | 
 | 65   | Tentacruel         |  0.91222% | 1700   |  0.638% | 1305   |  0.671% | 
 | 66   | Sylveon            |  0.90742% | 4645   |  1.742% | 3276   |  1.684% | 
 | 67   | Mamoswine          |  0.89326% | 2912   |  1.092% | 2344   |  1.205% | 
 | 68   | Gliscor            |  0.88064% | 6900   |  2.588% | 5213   |  2.680% | 
 | 69   | Garchomp           |  0.84164% | 9306   |  3.491% | 6877   |  3.536% | 
 | 70   | Tyranitar          |  0.82632% | 5825   |  2.185% | 4454   |  2.290% | 
 | 71   | Dragonite          |  0.76634% | 7787   |  2.921% | 5721   |  2.942% | 
 | 72   | Arceus-Grass       |  0.76594% | 1759   |  0.660% | 1223   |  0.629% | 
 | 73   | Azumarill          |  0.74353% | 6230   |  2.337% | 4604   |  2.367% | 
 | 74   | Arceus-Dark        |  0.73440% | 1781   |  0.668% | 1212   |  0.623% | 
 | 75   | Mew                |  0.72677% | 5754   |  2.158% | 4374   |  2.249% | 
 | 76   | Charizard          |  0.71518% | 14957  |  5.610% | 11656  |  5.993% | 
 | 77   | Whimsicott         |  0.63780% | 2168   |  0.813% | 1676   |  0.862% | 
 | 78   | Terrakion          |  0.62540% | 2083   |  0.781% | 1449   |  0.745% | 
 | 79   | Galvantula         |  0.58226% | 2534   |  0.951% | 2295   |  1.180% | 
 | 80   | Breloom            |  0.56515% | 4968   |  1.864% | 3582   |  1.842% | 
 | 81   | Landorus           |  0.55466% | 1408   |  0.528% | 1059   |  0.544% | 
 | 82   | Xatu               |  0.55396% | 697    |  0.261% | 560    |  0.288% | 
 | 83   | Drifblim           |  0.55077% | 2859   |  1.072% | 2404   |  1.236% | 
 | 84   | Vaporeon           |  0.52284% | 2403   |  0.901% | 1734   |  0.892% | 
 | 85   | Liepard            |  0.51984% | 590    |  0.221% | 539    |  0.277% | 
 | 86   | Swampert           |  0.51831% | 6465   |  2.425% | 5108   |  2.626% | 
 | 87   | Kyurem-Black       |  0.47331% | 4712   |  1.767% | 3289   |  1.691% | 
 | 88   | Ninjask            |  0.47146% | 4025   |  1.510% | 3446   |  1.772% | 
 | 89   | Clefable           |  0.46388% | 2878   |  1.080% | 2026   |  1.042% | 
 | 90   | Sceptile           |  0.45137% | 7049   |  2.644% | 5194   |  2.671% | 
 | 91   | Victini            |  0.44817% | 2978   |  1.117% | 2209   |  1.136% | 
 | 92   | Rotom-Wash         |  0.43048% | 3888   |  1.458% | 3007   |  1.546% | 
 | 93   | Arceus-Dragon      |  0.38863% | 2207   |  0.828% | 1552   |  0.798% | 
 | 94   | Solrock            |  0.37810% | 344    |  0.129% | 327    |  0.168% | 
 | 95   | Gardevoir          |  0.35627% | 5368   |  2.014% | 3860   |  1.985% | 
 | 96   | Bisharp            |  0.35559% | 3035   |  1.138% | 2235   |  1.149% | 
 | 97   | Togekiss           |  0.35081% | 3721   |  1.396% | 2727   |  1.402% | 
 | 98   | Volcarona          |  0.34286% | 3061   |  1.148% | 2154   |  1.107% | 
 | 99   | Slowbro            |  0.33901% | 2545   |  0.955% | 1909   |  0.982% | 
 | 100  | Conkeldurr         |  0.33723% | 3066   |  1.150% | 2235   |  1.149% | 
 | 101  | Bronzong           |  0.32034% | 678    |  0.254% | 566    |  0.291% | 
 | 102  | Gastrodon          |  0.31059% | 892    |  0.335% | 637    |  0.328% | 
 | 103  | Venusaur           |  0.30961% | 4250   |  1.594% | 3119   |  1.604% | 
 | 104  | Shedinja           |  0.30438% | 2387   |  0.895% | 1757   |  0.903% | 
 | 105  | Magnezone          |  0.30098% | 2247   |  0.843% | 1645   |  0.846% | 
 | 106  | Weavile            |  0.29298% | 1853   |  0.695% | 1420   |  0.730% | 
 | 107  | Umbreon            |  0.29061% | 3311   |  1.242% | 2444   |  1.257% | 
 | 108  | Gothitelle         |  0.28984% | 1107   |  0.415% | 788    |  0.405% | 
 | 109  | Zapdos             |  0.26109% | 2578   |  0.967% | 1783   |  0.917% | 
 | 110  | Gyarados           |  0.26100% | 3332   |  1.250% | 2581   |  1.327% | 
 | 111  | Aggron             |  0.24925% | 3084   |  1.157% | 2425   |  1.247% | 
 | 112  | Infernape          |  0.24313% | 2952   |  1.107% | 2295   |  1.180% | 
 | 113  | Lopunny            |  0.22168% | 1567   |  0.588% | 1266   |  0.651% | 
 | 114  | Deoxys             |  0.22128% | 1409   |  0.529% | 1050   |  0.540% | 
 | 115  | Gallade            |  0.20110% | 3792   |  1.422% | 2783   |  1.431% | 
 | 116  | Mandibuzz          |  0.20042% | 1086   |  0.407% | 785    |  0.404% | 
 | 117  | Arceus-Fire        |  0.19751% | 1072   |  0.402% | 777    |  0.400% | 
 | 118  | Glalie             |  0.19733% | 856    |  0.321% | 662    |  0.340% | 
 | 119  | Arcanine           |  0.18889% | 1923   |  0.721% | 1450   |  0.746% | 
 | 120  | Aron               |  0.18452% | 1097   |  0.411% | 805    |  0.414% | 
 | 121  | Staraptor          |  0.18198% | 1895   |  0.711% | 1380   |  0.710% | 
 | 122  | Arceus-Fighting    |  0.18130% | 684    |  0.257% | 469    |  0.241% | 
 | 123  | Heracross          |  0.17768% | 2290   |  0.859% | 1636   |  0.841% | 
 | 124  | Altaria            |  0.17712% | 1598   |  0.599% | 1204   |  0.619% | 
 | 125  | Chandelure         |  0.17685% | 1735   |  0.651% | 1300   |  0.668% | 
 | 126  | Quagsire           |  0.17441% | 811    |  0.304% | 599    |  0.308% | 
 | 127  | Keldeo             |  0.17147% | 2094   |  0.785% | 1496   |  0.769% | 
 | 128  | Beedrill           |  0.17121% | 1707   |  0.640% | 1279   |  0.658% | 
 | 129  | Milotic            |  0.17100% | 2124   |  0.797% | 1593   |  0.819% | 
 | 130  | Absol              |  0.17085% | 2198   |  0.824% | 1638   |  0.842% | 
 | 131  | Cottonee           |  0.16877% | 310    |  0.116% | 228    |  0.117% | 
 | 132  | Arceus-Flying      |  0.16838% | 579    |  0.217% | 404    |  0.208% | 
 | 133  | Arceus-Ice         |  0.16746% | 900    |  0.338% | 610    |  0.314% | 
 | 134  | Hydreigon          |  0.16588% | 2233   |  0.838% | 1674   |  0.861% | 
 | 135  | Magnemite          |  0.16278% | 682    |  0.256% | 462    |  0.238% | 
 | 136  | Steelix            |  0.16136% | 2075   |  0.778% | 1650   |  0.848% | 
 | 137  | Golduck            |  0.15692% | 411    |  0.154% | 308    |  0.158% | 
 | 138  | Blastoise          |  0.15227% | 3799   |  1.425% | 3001   |  1.543% | 
 | 139  | Alakazam           |  0.14681% | 2822   |  1.059% | 2098   |  1.079% | 
 | 140  | Donphan            |  0.14406% | 977    |  0.366% | 802    |  0.412% | 
 | 141  | Aerodactyl         |  0.14385% | 1369   |  0.514% | 1056   |  0.543% | 
 | 142  | Jolteon            |  0.14311% | 2260   |  0.848% | 1750   |  0.900% | 
 | 143  | Azelf              |  0.14161% | 679    |  0.255% | 599    |  0.308% | 
 | 144  | Goodra             |  0.14072% | 1465   |  0.550% | 1054   |  0.542% | 
 | 145  | Thundurus-Therian  |  0.13829% | 1167   |  0.438% | 881    |  0.453% | 
 | 146  | Avalugg            |  0.13593% | 486    |  0.182% | 361    |  0.186% | 
 | 147  | Celebi             |  0.13314% | 1085   |  0.407% | 778    |  0.400% | 
 | 148  | Sharpedo           |  0.13136% | 1834   |  0.688% | 1418   |  0.729% | 
 | 149  | Haxorus            |  0.13035% | 1784   |  0.669% | 1270   |  0.653% | 
 | 150  | Sigilyph           |  0.12701% | 772    |  0.290% | 553    |  0.284% | 
 | 151  | Snorlax            |  0.12440% | 2641   |  0.991% | 2023   |  1.040% | 
 | 152  | Suicune            |  0.12229% | 982    |  0.368% | 764    |  0.393% | 
 | 153  | Porygon2           |  0.12216% | 970    |  0.364% | 702    |  0.361% | 
 | 154  | Machamp            |  0.12102% | 1437   |  0.539% | 1043   |  0.536% | 
 | 155  | Regigigas          |  0.12042% | 911    |  0.342% | 678    |  0.349% | 
 | 156  | Nosepass           |  0.12039% | 879    |  0.330% | 752    |  0.387% | 
 | 157  | Cresselia          |  0.11941% | 995    |  0.373% | 694    |  0.357% | 
 | 158  | Medicham           |  0.11544% | 1479   |  0.555% | 1105   |  0.568% | 
 | 159  | Pidgeot            |  0.11518% | 1680   |  0.630% | 1301   |  0.669% | 
 | 160  | Rhyperior          |  0.11362% | 787    |  0.295% | 609    |  0.313% | 
 | 161  | Zoroark            |  0.11273% | 1453   |  0.545% | 690    |  0.355% | 
 | 162  | Tornadus           |  0.10893% | 247    |  0.093% | 200    |  0.103% | 
 | 163  | Jynx               |  0.10724% | 279    |  0.105% | 222    |  0.114% | 
 | 164  | Amoonguss          |  0.10590% | 487    |  0.183% | 319    |  0.164% | 
 | 165  | Pinsir             |  0.10527% | 942    |  0.353% | 659    |  0.339% | 
 | 166  | Lunatone           |  0.10364% | 89     |  0.033% | 80     |  0.041% | 
 | 167  | Crobat             |  0.10350% | 1456   |  0.546% | 1145   |  0.589% | 
 | 168  | Kingdra            |  0.10256% | 1221   |  0.458% | 925    |  0.476% | 
 | 169  | Probopass          |  0.10023% | 435    |  0.163% | 364    |  0.187% | 
 | 170  | Flygon             |  0.09995% | 1334   |  0.500% | 1030   |  0.530% | 
 | 171  | Manectric          |  0.09764% | 1891   |  0.709% | 1439   |  0.740% | 
 | 172  | Starmie            |  0.09342% | 967    |  0.363% | 689    |  0.354% | 
 | 173  | Ludicolo           |  0.09333% | 1035   |  0.388% | 782    |  0.402% | 
 | 174  | Porygon-Z          |  0.09272% | 1037   |  0.389% | 755    |  0.388% | 
 | 175  | Electivire         |  0.09191% | 1840   |  0.690% | 1391   |  0.715% | 
 | 176  | Malamar            |  0.09111% | 551    |  0.207% | 403    |  0.207% | 
 | 177  | Darmanitan         |  0.08992% | 1063   |  0.399% | 783    |  0.403% | 
 | 178  | Florges            |  0.08975% | 1329   |  0.499% | 862    |  0.443% | 
 | 179  | Diggersby          |  0.08937% | 733    |  0.275% | 537    |  0.276% | 
 | 180  | Zygarde            |  0.08852% | 1003   |  0.376% | 749    |  0.385% | 
 | 181  | Trevenant          |  0.08842% | 1245   |  0.467% | 908    |  0.467% | 
 | 182  | Registeel          |  0.08611% | 694    |  0.260% | 563    |  0.289% | 
 | 183  | Cofagrigus         |  0.08405% | 690    |  0.259% | 549    |  0.282% | 
 | 184  | Regice             |  0.08347% | 601    |  0.225% | 447    |  0.230% | 
 | 185  | Empoleon           |  0.08302% | 1128   |  0.423% | 881    |  0.453% | 
 | 186  | Regirock           |  0.08121% | 505    |  0.189% | 377    |  0.194% | 
 | 187  | Crawdaunt          |  0.07938% | 1128   |  0.423% | 839    |  0.431% | 
 | 188  | Hippowdon          |  0.07799% | 582    |  0.218% | 484    |  0.249% | 
 | 189  | Slaking            |  0.07572% | 803    |  0.301% | 639    |  0.329% | 
 | 190  | Nidoking           |  0.07413% | 1197   |  0.449% | 915    |  0.470% | 
 | 191  | Cinccino           |  0.07296% | 863    |  0.324% | 644    |  0.331% | 
 | 192  | Manaphy            |  0.07279% | 660    |  0.248% | 470    |  0.242% | 
 | 193  | Dusclops           |  0.07261% | 712    |  0.267% | 530    |  0.273% | 
 | 194  | Ampharos           |  0.07167% | 1274   |  0.478% | 992    |  0.510% | 
 | 195  | Politoed           |  0.06958% | 896    |  0.336% | 743    |  0.382% | 
 | 196  | Abomasnow          |  0.06864% | 814    |  0.305% | 633    |  0.325% | 
 | 197  | Pineco             |  0.06759% | 335    |  0.126% | 294    |  0.151% | 
 | 198  | Venomoth           |  0.06729% | 580    |  0.218% | 459    |  0.236% | 
 | 199  | Ambipom            |  0.06502% | 977    |  0.366% | 810    |  0.416% | 
 | 200  | Rattata            |  0.06459% | 997    |  0.374% | 819    |  0.421% | 
 | 201  | Scrafty            |  0.06162% | 943    |  0.354% | 708    |  0.364% | 
 | 202  | Mienshao           |  0.06155% | 571    |  0.214% | 460    |  0.237% | 
 | 203  | Banette            |  0.06006% | 885    |  0.332% | 676    |  0.348% | 
 | 204  | Slurpuff           |  0.05930% | 577    |  0.216% | 391    |  0.201% | 
 | 205  | Raikou             |  0.05806% | 938    |  0.352% | 707    |  0.364% | 
 | 206  | Froslass           |  0.05709% | 803    |  0.301% | 654    |  0.336% | 
 | 207  | Rotom-Heat         |  0.05684% | 699    |  0.262% | 539    |  0.277% | 
 | 208  | Hawlucha           |  0.05596% | 1138   |  0.427% | 855    |  0.440% | 
 | 209  | Noivern            |  0.05586% | 1150   |  0.431% | 904    |  0.465% | 
 | 210  | Volbeat            |  0.05584% | 574    |  0.215% | 471    |  0.242% | 
 | 211  | Dugtrio            |  0.05534% | 492    |  0.185% | 395    |  0.203% | 
 | 212  | Accelgor           |  0.05373% | 378    |  0.142% | 333    |  0.171% | 
 | 213  | Golbat             |  0.05314% | 154    |  0.058% | 115    |  0.059% | 
 | 214  | Krookodile         |  0.05192% | 989    |  0.371% | 760    |  0.391% | 
 | 215  | Toxicroak          |  0.05096% | 692    |  0.260% | 498    |  0.256% | 
 | 216  | Articuno           |  0.05015% | 875    |  0.328% | 681    |  0.350% | 
 | 217  | Cradily            |  0.04939% | 605    |  0.227% | 441    |  0.227% | 
 | 218  | Vivillon           |  0.04821% | 461    |  0.173% | 360    |  0.185% | 
 | 219  | Drapion            |  0.04681% | 790    |  0.296% | 621    |  0.319% | 
 | 220  | Chesnaught         |  0.04650% | 1204   |  0.452% | 926    |  0.476% | 
 | 221  | Clawitzer          |  0.04637% | 629    |  0.236% | 499    |  0.257% | 
 | 222  | Honchkrow          |  0.04583% | 716    |  0.269% | 542    |  0.279% | 
 | 223  | Swellow            |  0.04566% | 927    |  0.348% | 693    |  0.356% | 
 | 224  | Glaceon            |  0.04559% | 602    |  0.226% | 416    |  0.214% | 
 | 225  | Mismagius          |  0.04546% | 502    |  0.188% | 377    |  0.194% | 
 | 226  | Dusknoir           |  0.04536% | 748    |  0.281% | 608    |  0.313% | 
 | 227  | Tropius            |  0.04509% | 356    |  0.134% | 266    |  0.137% | 
 | 228  | Durant             |  0.04459% | 502    |  0.188% | 420    |  0.216% | 
 | 229  | Entei              |  0.04433% | 818    |  0.307% | 610    |  0.314% | 
 | 230  | Raichu             |  0.04344% | 1058   |  0.397% | 801    |  0.412% | 
 | 231  | Lanturn            |  0.04234% | 345    |  0.129% | 264    |  0.136% | 
 | 232  | Pikachu            |  0.04231% | 1316   |  0.494% | 1033   |  0.531% | 
 | 233  | Spiritomb          |  0.04174% | 675    |  0.253% | 545    |  0.280% | 
 | 234  | Mr. Mime           |  0.03931% | 711    |  0.267% | 451    |  0.232% | 
 | 235  | Meloetta           |  0.03910% | 630    |  0.236% | 466    |  0.240% | 
 | 236  | Houndoom           |  0.03897% | 955    |  0.358% | 737    |  0.379% | 
 | 237  | Roserade           |  0.03876% | 930    |  0.349% | 676    |  0.348% | 
 | 238  | Pachirisu          |  0.03736% | 160    |  0.060% | 134    |  0.069% | 
 | 239  | Ninetales          |  0.03736% | 1013   |  0.380% | 768    |  0.395% | 
 | 240  | Eelektross         |  0.03675% | 663    |  0.249% | 514    |  0.264% | 
 | 241  | Hitmonlee          |  0.03643% | 472    |  0.177% | 354    |  0.182% | 
 | 242  | Feraligatr         |  0.03584% | 717    |  0.269% | 539    |  0.277% | 
 | 243  | Swoobat            |  0.03548% | 248    |  0.093% | 188    |  0.097% | 
 | 244  | Lapras             |  0.03481% | 902    |  0.338% | 671    |  0.345% | 
 | 245  | Typhlosion         |  0.03423% | 1128   |  0.423% | 847    |  0.435% | 
 | 246  | Camerupt           |  0.03383% | 943    |  0.354% | 731    |  0.376% | 
 | 247  | Torterra           |  0.03366% | 945    |  0.354% | 704    |  0.362% | 
 | 248  | Murkrow            |  0.03338% | 220    |  0.083% | 163    |  0.084% | 
 | 249  | Miltank            |  0.03322% | 347    |  0.130% | 272    |  0.140% | 
 | 250  | Slowking           |  0.03303% | 412    |  0.155% | 317    |  0.163% | 
 | 251  | Weezing            |  0.03296% | 472    |  0.177% | 353    |  0.181% | 
 | 252  | Klinklang          |  0.03204% | 233    |  0.087% | 185    |  0.095% | 
 | 253  | Muk                |  0.03193% | 415    |  0.156% | 322    |  0.166% | 
 | 254  | Carbink            |  0.03097% | 243    |  0.091% | 211    |  0.108% | 
 | 255  | Leavanny           |  0.03094% | 235    |  0.088% | 198    |  0.102% | 
 | 256  | Tornadus-Therian   |  0.03053% | 602    |  0.226% | 448    |  0.230% | 
 | 257  | Jumpluff           |  0.03012% | 142    |  0.053% | 113    |  0.058% | 
 | 258  | Dragalge           |  0.02965% | 661    |  0.248% | 478    |  0.246% | 
 | 259  | Heliolisk          |  0.02908% | 534    |  0.200% | 367    |  0.189% | 
 | 260  | Jellicent          |  0.02858% | 523    |  0.196% | 406    |  0.209% | 
 | 261  | Claydol            |  0.02857% | 333    |  0.125% | 265    |  0.136% | 
 | 262  | Lickilicky         |  0.02786% | 275    |  0.103% | 220    |  0.113% | 
 | 263  | Yanmega            |  0.02697% | 468    |  0.176% | 331    |  0.170% | 
 | 264  | Walrein            |  0.02684% | 389    |  0.146% | 286    |  0.147% | 
 | 265  | Exploud            |  0.02649% | 514    |  0.193% | 406    |  0.209% | 
 | 266  | Meowstic           |  0.02607% | 348    |  0.131% | 312    |  0.160% | 
 | 267  | Audino             |  0.02598% | 487    |  0.183% | 378    |  0.194% | 
 | 268  | Rampardos          |  0.02538% | 380    |  0.143% | 279    |  0.143% | 
 | 269  | Serperior          |  0.02508% | 667    |  0.250% | 506    |  0.260% | 
 | 270  | Gigalith           |  0.02369% | 353    |  0.132% | 313    |  0.161% | 
 | 271  | Linoone            |  0.02360% | 362    |  0.136% | 273    |  0.140% | 
 | 272  | Moltres            |  0.02356% | 538    |  0.202% | 400    |  0.206% | 
 | 273  | Taillow            |  0.02352% | 296    |  0.111% | 201    |  0.103% | 
 | 274  | Zangoose           |  0.02345% | 410    |  0.154% | 296    |  0.152% | 
 | 275  | Arceus-Psychic     |  0.02341% | 330    |  0.124% | 227    |  0.117% | 
 | 276  | Magmortar          |  0.02325% | 529    |  0.198% | 388    |  0.199% | 
 | 277  | Pelipper           |  0.02279% | 145    |  0.054% | 110    |  0.057% | 
 | 278  | Delphox            |  0.02278% | 771    |  0.289% | 555    |  0.285% | 
 | 279  | Reuniclus          |  0.02251% | 423    |  0.159% | 307    |  0.158% | 
 | 280  | Luxray             |  0.02241% | 971    |  0.364% | 769    |  0.395% | 
 | 281  | Golem              |  0.02218% | 541    |  0.203% | 437    |  0.225% | 
 | 282  | Nidoqueen          |  0.02196% | 231    |  0.087% | 172    |  0.088% | 
 | 283  | Wormadam-Sandy     |  0.02193% | 42     |  0.016% | 35     |  0.018% | 
 | 284  | Gorebyss           |  0.02192% | 452    |  0.170% | 351    |  0.180% | 
 | 285  | Golurk             |  0.02189% | 440    |  0.165% | 351    |  0.180% | 
 | 286  | Treecko            |  0.02071% | 172    |  0.065% | 141    |  0.072% | 
 | 287  | Gourgeist-Super    |  0.02049% | 241    |  0.090% | 189    |  0.097% | 
 | 288  | Tangela            |  0.02033% | 105    |  0.039% | 78     |  0.040% | 
 | 289  | Kabutops           |  0.02004% | 421    |  0.158% | 305    |  0.157% | 
 | 290  | Meganium           |  0.01966% | 310    |  0.116% | 256    |  0.132% | 
 | 291  | Carracosta         |  0.01913% | 567    |  0.213% | 421    |  0.216% | 
 | 292  | Sawk               |  0.01885% | 203    |  0.076% | 160    |  0.082% | 
 | 293  | Braviary           |  0.01879% | 523    |  0.196% | 386    |  0.198% | 
 | 294  | Kyurem             |  0.01844% | 438    |  0.164% | 317    |  0.163% | 
 | 295  | Armaldo            |  0.01785% | 319    |  0.120% | 245    |  0.126% | 
 | 296  | Chatot             |  0.01774% | 178    |  0.067% | 150    |  0.077% | 
 | 297  | Samurott           |  0.01767% | 663    |  0.249% | 519    |  0.267% | 
 | 298  | Kecleon            |  0.01754% | 283    |  0.106% | 216    |  0.111% | 
 | 299  | Qwilfish           |  0.01750% | 95     |  0.036% | 79     |  0.041% | 
 | 300  | Exeggutor          |  0.01736% | 293    |  0.110% | 220    |  0.113% | 
 | 301  | Wynaut             |  0.01722% | 76     |  0.029% | 60     |  0.031% | 
 | 302  | Tyrantrum          |  0.01684% | 819    |  0.307% | 643    |  0.331% | 
 | 303  | Lilligant          |  0.01653% | 245    |  0.092% | 163    |  0.084% | 
 | 304  | Mightyena          |  0.01649% | 548    |  0.206% | 435    |  0.224% | 
 | 305  | Archeops           |  0.01625% | 423    |  0.159% | 270    |  0.139% | 
 | 306  | Barbaracle         |  0.01603% | 300    |  0.113% | 237    |  0.122% | 
 | 307  | Marowak            |  0.01603% | 256    |  0.096% | 212    |  0.109% | 
 | 308  | Arceus-Bug         |  0.01589% | 218    |  0.082% | 156    |  0.080% | 
 | 309  | Electrode          |  0.01563% | 280    |  0.105% | 227    |  0.117% | 
 | 310  | Leafeon            |  0.01561% | 667    |  0.250% | 475    |  0.244% | 
 | 311  | Clamperl           |  0.01539% | 59     |  0.022% | 48     |  0.025% | 
 | 312  | Scyther            |  0.01522% | 252    |  0.095% | 188    |  0.097% | 
 | 313  | Tangrowth          |  0.01517% | 279    |  0.105% | 211    |  0.108% | 
 | 314  | Gligar             |  0.01454% | 106    |  0.040% | 92     |  0.047% | 
 | 315  | Wailord            |  0.01421% | 381    |  0.143% | 304    |  0.156% | 
 | 316  | Seismitoad         |  0.01410% | 210    |  0.079% | 168    |  0.086% | 
 | 317  | Huntail            |  0.01398% | 159    |  0.060% | 113    |  0.058% | 
 | 318  | Shaymin            |  0.01397% | 238    |  0.089% | 155    |  0.080% | 
 | 319  | Flareon            |  0.01391% | 546    |  0.205% | 412    |  0.212% | 
