 Total battles: 737681
 Avg. weight/team: 0.553
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 32   | Venusaur           |  5.70315% | 90622  |  6.142% | 71114  |  6.077% | 
 | 33   | Gyarados           |  5.40928% | 77366  |  5.244% | 62472  |  5.339% | 
 | 34   | Sableye            |  5.29461% | 76895  |  5.212% | 66074  |  5.646% | 
 | 35   | Gardevoir          |  5.29187% | 84179  |  5.706% | 63747  |  5.448% | 
 | 36   | Sceptile           |  5.01374% | 76949  |  5.216% | 60301  |  5.153% | 
 | 37   | Mew                |  4.89170% | 65181  |  4.418% | 54489  |  4.656% | 
 | 38   | Gallade            |  4.53731% | 65683  |  4.452% | 51090  |  4.366% | 
 | 39   | Zapdos             |  4.49667% | 61034  |  4.137% | 49343  |  4.217% | 
 | 40   | Lopunny            |  4.48036% | 60054  |  4.070% | 51284  |  4.383% | 
 | 41   | Swampert           |  4.46527% | 70679  |  4.791% | 58810  |  5.026% | 
 | 42   | Beedrill           |  4.22064% | 58978  |  3.998% | 47564  |  4.065% | 
 | 43   | Manectric          |  3.90721% | 57415  |  3.892% | 46895  |  4.008% | 
 | 44   | Mandibuzz          |  3.83230% | 51779  |  3.510% | 41053  |  3.508% | 
 | 45   | Weavile            |  3.70314% | 54585  |  3.700% | 42925  |  3.668% | 
 | 46   | Terrakion          |  3.67183% | 48987  |  3.320% | 37754  |  3.226% | 
 | 47   | Volcarona          |  3.66237% | 58976  |  3.997% | 44410  |  3.795% | 
 | 48   | Togekiss           |  3.53126% | 58592  |  3.971% | 45076  |  3.852% | 
 | 49   | Espeon             |  3.39204% | 54372  |  3.685% | 41675  |  3.561% | 
 | 50   | Politoed           |  3.06496% | 42230  |  2.862% | 39161  |  3.347% | 
 | 51   | Kyurem-Black       |  2.99671% | 42630  |  2.889% | 31453  |  2.688% | 
 | 52   | Medicham           |  2.98610% | 44704  |  3.030% | 36242  |  3.097% | 
 | 53   | Landorus           |  2.98306% | 37293  |  2.528% | 28844  |  2.465% | 
 | 54   | Heracross          |  2.96931% | 47739  |  3.236% | 36486  |  3.118% | 
 | 55   | Alakazam           |  2.78743% | 45825  |  3.106% | 34010  |  2.906% | 
 | 56   | Pinsir             |  2.74771% | 38820  |  2.631% | 28902  |  2.470% | 
 | 57   | Infernape          |  2.71320% | 45898  |  3.111% | 37528  |  3.207% | 
 | 58   | Tentacruel         |  2.68256% | 36387  |  2.466% | 29432  |  2.515% | 
 | 59   | Diancie            |  2.67417% | 35162  |  2.383% | 28778  |  2.459% | 
 | 60   | Altaria            |  2.62829% | 36652  |  2.484% | 28937  |  2.473% | 
 | 61   | Gothitelle         |  2.50872% | 32701  |  2.216% | 24866  |  2.125% | 
 | 62   | Scolipede          |  2.38788% | 40456  |  2.742% | 34829  |  2.976% | 
 | 63   | Cloyster           |  2.30956% | 40793  |  2.765% | 31496  |  2.692% | 
 | 64   | Klefki             |  2.29196% | 33748  |  2.287% | 29494  |  2.520% | 
 | 65   | Goodra             |  2.27524% | 36705  |  2.488% | 28391  |  2.426% | 
 | 66   | Blissey            |  2.25817% | 38004  |  2.576% | 28373  |  2.425% | 
 | 67   | Umbreon            |  2.21318% | 36749  |  2.491% | 28540  |  2.439% | 
 | 68   | Arcanine           |  2.17466% | 37538  |  2.544% | 30721  |  2.625% | 
 | 69   | Starmie            |  2.08670% | 30902  |  2.095% | 23370  |  1.997% | 
 | 70   | Galvantula         |  2.02376% | 33258  |  2.254% | 29501  |  2.521% | 
 | 71   | Porygon2           |  2.02344% | 28290  |  1.917% | 22676  |  1.938% | 
 | 72   | Sharpedo           |  2.01998% | 31252  |  2.118% | 23919  |  2.044% | 
 | 73   | Chandelure         |  2.01900% | 33352  |  2.261% | 26406  |  2.257% | 
 | 74   | Smeargle           |  1.97204% | 33280  |  2.256% | 30122  |  2.574% | 
 | 75   | Chesnaught         |  1.95609% | 26430  |  1.791% | 21229  |  1.814% | 
 | 76   | Staraptor          |  1.95389% | 31517  |  2.136% | 24344  |  2.080% | 
 | 77   | Victini            |  1.93462% | 28292  |  1.918% | 22646  |  1.935% | 
 | 78   | Crawdaunt          |  1.90110% | 28814  |  1.953% | 22359  |  1.911% | 
 | 79   | Jirachi            |  1.87362% | 26781  |  1.815% | 20946  |  1.790% | 
 | 80   | Forretress         |  1.84632% | 31787  |  2.155% | 27924  |  2.386% | 
 | 81   | Donphan            |  1.82872% | 27197  |  1.843% | 23127  |  1.976% | 
 | 82   | Milotic            |  1.77009% | 30359  |  2.058% | 24134  |  2.062% | 
 | 83   | Hydreigon          |  1.69356% | 28053  |  1.901% | 21541  |  1.841% | 
 | 84   | Diggersby          |  1.67973% | 23411  |  1.587% | 18068  |  1.544% | 
 | 85   | Darmanitan         |  1.66900% | 25564  |  1.733% | 20462  |  1.749% | 
 | 86   | Kingdra            |  1.61668% | 24693  |  1.674% | 18726  |  1.600% | 
 | 87   | Empoleon           |  1.59955% | 23193  |  1.572% | 19606  |  1.675% | 
 | 88   | Jolteon            |  1.59626% | 29627  |  2.008% | 23425  |  2.002% | 
 | 89   | Pidgeot            |  1.58197% | 25033  |  1.697% | 20123  |  1.720% | 
 | 90   | Vaporeon           |  1.52814% | 24769  |  1.679% | 19869  |  1.698% | 
 | 91   | Blastoise          |  1.51694% | 28320  |  1.920% | 22986  |  1.964% | 
 | 92   | Thundurus-Therian  |  1.47686% | 21232  |  1.439% | 16945  |  1.448% | 
 | 93   | Crobat             |  1.44767% | 25157  |  1.705% | 20019  |  1.711% | 
 | 94   | Celebi             |  1.43863% | 18856  |  1.278% | 15195  |  1.299% | 
 | 95   | Whimsicott         |  1.37539% | 20223  |  1.371% | 16083  |  1.374% | 
 | 96   | Lucario            |  1.36547% | 25486  |  1.727% | 19430  |  1.660% | 
 | 97   | Azelf              |  1.34161% | 17837  |  1.209% | 16160  |  1.381% | 
 | 98   | Quagsire           |  1.33957% | 18923  |  1.283% | 14844  |  1.269% | 
 | 99   | Raikou             |  1.32995% | 17711  |  1.200% | 14345  |  1.226% | 
 | 100  | Ditto              |  1.32886% | 19817  |  1.343% | 15055  |  1.287% | 
 | 101  | Hawlucha           |  1.28448% | 20636  |  1.399% | 15604  |  1.333% | 
 | 102  | Snorlax            |  1.25766% | 25063  |  1.699% | 19416  |  1.659% | 
 | 103  | Amoonguss          |  1.24427% | 15975  |  1.083% | 12649  |  1.081% | 
 | 104  | Machamp            |  1.19745% | 19978  |  1.354% | 16286  |  1.392% | 
 | 105  | Aggron             |  1.19121% | 23691  |  1.606% | 19166  |  1.638% | 
 | 106  | Aerodactyl         |  1.17120% | 19803  |  1.342% | 16137  |  1.379% | 
 | 107  | Nidoking           |  1.16769% | 19407  |  1.315% | 14934  |  1.276% | 
 | 108  | Tornadus-Therian   |  1.14121% | 15143  |  1.026% | 12058  |  1.030% | 
 | 109  | Noivern            |  1.13175% | 18933  |  1.283% | 14748  |  1.260% | 
 | 110  | Dugtrio            |  1.12655% | 14849  |  1.006% | 11341  |  0.969% | 
 | 111  | Florges            |  1.09788% | 18366  |  1.245% | 13576  |  1.160% | 
 | 112  | Manaphy            |  1.05532% | 14068  |  0.954% | 11002  |  0.940% | 
 | 113  | Rotom-Heat         |  1.05299% | 15994  |  1.084% | 13640  |  1.166% | 
 | 114  | Haxorus            |  1.04381% | 18577  |  1.259% | 13464  |  1.151% | 
 | 115  | Hippowdon          |  1.03219% | 15412  |  1.045% | 13198  |  1.128% | 
 | 116  | Suicune            |  1.01379% | 13992  |  0.948% | 11119  |  0.950% | 
 | 117  | Shuckle            |  1.00322% | 18284  |  1.239% | 15785  |  1.349% | 
 | 118  | Porygon-Z          |  1.00173% | 17433  |  1.182% | 13302  |  1.137% | 
 | 119  | Trevenant          |  1.00134% | 18365  |  1.245% | 14154  |  1.210% | 
 | 120  | Ninetales          |  0.94230% | 17997  |  1.220% | 15475  |  1.322% | 
 | 121  | Cofagrigus         |  0.93759% | 15557  |  1.054% | 12856  |  1.099% | 
 | 122  | Roserade           |  0.88910% | 15748  |  1.067% | 12119  |  1.036% | 
 | 123  | Rhyperior          |  0.82516% | 12625  |  0.856% | 10066  |  0.860% | 
 | 124  | Cresselia          |  0.81988% | 10864  |  0.736% | 8459   |  0.723% | 
 | 125  | Absol              |  0.81737% | 15594  |  1.057% | 12237  |  1.046% | 
 | 126  | Steelix            |  0.80288% | 14805  |  1.003% | 12215  |  1.044% | 
 | 127  | Wobbuffet          |  0.80042% | 12101  |  0.820% | 10006  |  0.855% | 
 | 128  | Electivire         |  0.80002% | 17407  |  1.180% | 13569  |  1.160% | 
 | 129  | Scrafty            |  0.79599% | 14505  |  0.983% | 11230  |  0.960% | 
 | 130  | Mienshao           |  0.78952% | 13345  |  0.905% | 10704  |  0.915% | 
 | 131  | Kabutops           |  0.77445% | 10192  |  0.691% | 7454   |  0.637% | 
 | 132  | Gastrodon          |  0.76409% | 11508  |  0.780% | 9297   |  0.794% | 
 | 133  | Ambipom            |  0.74167% | 13392  |  0.908% | 11292  |  0.965% | 
 | 134  | Ninjask            |  0.73956% | 16794  |  1.138% | 14743  |  1.260% | 
 | 135  | Camerupt           |  0.73823% | 12739  |  0.863% | 10517  |  0.899% | 
 | 136  | Ludicolo           |  0.73517% | 13311  |  0.902% | 10522  |  0.899% | 
 | 137  | Honchkrow          |  0.72397% | 12691  |  0.860% | 9552   |  0.816% | 
 | 138  | Reuniclus          |  0.71885% | 11043  |  0.748% | 8409   |  0.719% | 
 | 139  | Flygon             |  0.68652% | 13205  |  0.895% | 10497  |  0.897% | 
 | 140  | Entei              |  0.68200% | 10162  |  0.689% | 8177   |  0.699% | 
 | 141  | Ampharos           |  0.67591% | 13581  |  0.921% | 10619  |  0.907% | 
 | 142  | Zoroark            |  0.67307% | 12233  |  0.829% | 6047   |  0.517% | 
 | 143  | Glalie             |  0.66752% | 10524  |  0.713% | 8332   |  0.712% | 
 | 144  | Toxicroak          |  0.66018% | 11849  |  0.803% | 9117   |  0.779% | 
 | 145  | Jellicent          |  0.64803% | 10809  |  0.733% | 8671   |  0.741% | 
 | 146  | Alomomola          |  0.58982% | 7578   |  0.514% | 6094   |  0.521% | 
 | 147  | Krookodile         |  0.58160% | 10791  |  0.731% | 8552   |  0.731% | 
 | 148  | Weezing            |  0.57833% | 10661  |  0.723% | 8827   |  0.754% | 
 | 149  | Dusclops           |  0.54089% | 9639   |  0.653% | 7813   |  0.668% | 
 | 150  | Froslass           |  0.53741% | 10298  |  0.698% | 8762   |  0.749% | 
 | 151  | Dragalge           |  0.51003% | 8189   |  0.555% | 6437   |  0.550% | 
 | 152  | Slurpuff           |  0.49213% | 7932   |  0.538% | 5847   |  0.500% | 
 | 153  | Houndoom           |  0.48001% | 9857   |  0.668% | 7502   |  0.641% | 
 | 154  | Bronzong           |  0.46904% | 7465   |  0.506% | 6367   |  0.544% | 
 | 155  | Venomoth           |  0.46326% | 7800   |  0.529% | 6373   |  0.545% | 
 | 156  | Drapion            |  0.45811% | 9565   |  0.648% | 7693   |  0.657% | 
 | 157  | Sigilyph           |  0.45374% | 8303   |  0.563% | 6229   |  0.532% | 
 | 158  | Exploud            |  0.44108% | 8482   |  0.575% | 6592   |  0.563% | 
 | 159  | Swellow            |  0.44071% | 8436   |  0.572% | 6389   |  0.546% | 
 | 160  | Cinccino           |  0.43384% | 8305   |  0.563% | 6276   |  0.536% | 
 | 161  | Malamar            |  0.41847% | 8453   |  0.573% | 6634   |  0.567% | 
 | 162  | Slowking           |  0.41668% | 6893   |  0.467% | 5468   |  0.467% | 
 | 163  | Eelektross         |  0.40523% | 8527   |  0.578% | 6995   |  0.598% | 
 | 164  | Typhlosion         |  0.38717% | 8519   |  0.577% | 6620   |  0.566% | 
 | 165  | Tangrowth          |  0.38340% | 6802   |  0.461% | 5392   |  0.461% | 
 | 166  | Heliolisk          |  0.38234% | 7263   |  0.492% | 5502   |  0.470% | 
 | 167  | Hitmonlee          |  0.38205% | 7833   |  0.531% | 6089   |  0.520% | 
 | 168  | Magneton           |  0.37843% | 4987   |  0.338% | 4070   |  0.348% | 
 | 169  | Hitmontop          |  0.36870% | 6247   |  0.423% | 5085   |  0.435% | 
 | 170  | Lapras             |  0.36206% | 8133   |  0.551% | 6233   |  0.533% | 
 | 171  | Shedinja           |  0.35534% | 7003   |  0.475% | 5119   |  0.437% | 
 | 172  | Yanmega            |  0.34604% | 6138   |  0.416% | 4625   |  0.395% | 
 | 173  | Avalugg            |  0.34309% | 5476   |  0.371% | 4254   |  0.364% | 
 | 174  | Lanturn            |  0.33947% | 6240   |  0.423% | 5105   |  0.436% | 
 | 175  | Shaymin            |  0.33866% | 4969   |  0.337% | 3838   |  0.328% | 
 | 176  | Meloetta           |  0.33616% | 5648   |  0.383% | 4221   |  0.361% | 
 | 177  | Banette            |  0.32680% | 6444   |  0.437% | 5199   |  0.444% | 
 | 178  | Pikachu            |  0.32360% | 7107   |  0.482% | 5614   |  0.480% | 
 | 179  | Doublade           |  0.31741% | 5105   |  0.346% | 4041   |  0.345% | 
 | 180  | Delphox            |  0.30863% | 6915   |  0.469% | 5364   |  0.458% | 
 | 181  | Xatu               |  0.30030% | 5127   |  0.348% | 4118   |  0.352% | 
 | 182  | Vivillon           |  0.30013% | 5521   |  0.374% | 4146   |  0.354% | 
 | 183  | Slaking            |  0.29893% | 6201   |  0.420% | 4858   |  0.415% | 
 | 184  | Clawitzer          |  0.29184% | 6268   |  0.425% | 4908   |  0.419% | 
 | 185  | Raichu             |  0.29012% | 6430   |  0.436% | 5143   |  0.440% | 
 | 186  | Feraligatr         |  0.28327% | 6125   |  0.415% | 4797   |  0.410% | 
 | 187  | Dusknoir           |  0.28212% | 6265   |  0.425% | 5054   |  0.432% | 
 | 188  | Cradily            |  0.28084% | 5656   |  0.383% | 4429   |  0.378% | 
 | 189  | Audino             |  0.27197% | 4996   |  0.339% | 3955   |  0.338% | 
 | 190  | Abomasnow          |  0.26372% | 5278   |  0.358% | 4309   |  0.368% | 
 | 191  | Zygarde            |  0.26323% | 4006   |  0.272% | 3059   |  0.261% | 
 | 192  | Gourgeist-Super    |  0.25865% | 4095   |  0.278% | 3339   |  0.285% | 
 | 193  | Torkoal            |  0.25766% | 4708   |  0.319% | 3972   |  0.339% | 
 | 194  | Durant             |  0.25553% | 5564   |  0.377% | 4499   |  0.384% | 
 | 195  | Cobalion           |  0.24706% | 3576   |  0.242% | 2909   |  0.249% | 
 | 196  | Torterra           |  0.24575% | 5962   |  0.404% | 4682   |  0.400% | 
 | 197  | Tyrantrum          |  0.23653% | 4974   |  0.337% | 3750   |  0.320% | 
 | 198  | Spiritomb          |  0.23554% | 4819   |  0.327% | 3866   |  0.330% | 
 | 199  | Registeel          |  0.23349% | 3865   |  0.262% | 3284   |  0.281% | 
 | 200  | Golurk             |  0.22133% | 4368   |  0.296% | 3430   |  0.293% | 
 | 201  | Luxray             |  0.22090% | 5356   |  0.363% | 4209   |  0.360% | 
 | 202  | Miltank            |  0.21685% | 4562   |  0.309% | 3498   |  0.299% | 
 | 203  | Omastar            |  0.21641% | 3988   |  0.270% | 3066   |  0.262% | 
 | 204  | Mismagius          |  0.21599% | 5005   |  0.339% | 3912   |  0.334% | 
 | 205  | Kecleon            |  0.20982% | 3897   |  0.264% | 3220   |  0.275% | 
 | 206  | Claydol            |  0.20594% | 4039   |  0.274% | 3370   |  0.288% | 
 | 207  | Meowstic           |  0.20497% | 4044   |  0.274% | 3448   |  0.295% | 
 | 208  | Nidoqueen          |  0.19846% | 3675   |  0.249% | 3113   |  0.266% | 
 | 209  | Hariyama           |  0.19687% | 3870   |  0.262% | 3234   |  0.276% | 
 | 210  | Leafeon            |  0.19637% | 4580   |  0.310% | 3540   |  0.303% | 
 | 211  | Rotom-Mow          |  0.19562% | 3494   |  0.237% | 2772   |  0.237% | 
 | 212  | Zangoose           |  0.19395% | 4084   |  0.277% | 3065   |  0.262% | 
 | 213  | Pangoro            |  0.19360% | 3505   |  0.238% | 2690   |  0.230% | 
 | 214  | Golem              |  0.19321% | 4137   |  0.280% | 3462   |  0.296% | 
 | 215  | Magmortar          |  0.18944% | 4731   |  0.321% | 3641   |  0.311% | 
 | 216  | Regirock           |  0.18863% | 3875   |  0.263% | 3091   |  0.264% | 
 | 217  | Shiftry            |  0.18696% | 3930   |  0.266% | 3096   |  0.265% | 
 | 218  | Flareon            |  0.18450% | 4558   |  0.309% | 3598   |  0.307% | 
 | 219  | Armaldo            |  0.18395% | 3864   |  0.262% | 3031   |  0.259% | 
 | 220  | Uxie               |  0.18059% | 2838   |  0.192% | 2513   |  0.215% | 
 | 221  | Braviary           |  0.18029% | 4057   |  0.275% | 3175   |  0.271% | 
 | 222  | Muk                |  0.17873% | 4133   |  0.280% | 3231   |  0.276% | 
 | 223  | Archeops           |  0.17632% | 3373   |  0.229% | 2588   |  0.221% | 
 | 224  | Tornadus           |  0.17620% | 2500   |  0.169% | 1938   |  0.166% | 
 | 225  | Liepard            |  0.17559% | 3369   |  0.228% | 2790   |  0.238% | 
 | 226  | Hitmonchan         |  0.16966% | 3848   |  0.261% | 3069   |  0.262% | 
 | 227  | Mawile             |  0.16865% | 3699   |  0.251% | 2915   |  0.249% | 
 | 228  | Seismitoad         |  0.16685% | 3064   |  0.208% | 2629   |  0.225% | 
 | 229  | Gorebyss           |  0.16651% | 3029   |  0.205% | 2611   |  0.223% | 
 | 230  | Escavalier         |  0.16578% | 3252   |  0.220% | 2550   |  0.218% | 
 | 231  | Lilligant          |  0.16197% | 3646   |  0.247% | 2681   |  0.229% | 
 | 232  | Glaceon            |  0.16145% | 3847   |  0.261% | 2879   |  0.246% | 
 | 233  | Ursaring           |  0.16142% | 3537   |  0.240% | 2749   |  0.235% | 
 | 234  | Barbaracle         |  0.16104% | 3244   |  0.220% | 2412   |  0.206% | 
 | 235  | Accelgor           |  0.15824% | 3171   |  0.215% | 2487   |  0.213% | 
 | 236  | Serperior          |  0.15742% | 3827   |  0.259% | 2992   |  0.256% | 
 | 237  | Pyroar             |  0.15689% | 3525   |  0.239% | 2659   |  0.227% | 
 | 238  | Exeggutor          |  0.15505% | 3367   |  0.228% | 2552   |  0.218% | 
 | 239  | Cacturne           |  0.15345% | 2995   |  0.203% | 2364   |  0.202% | 
 | 240  | Chatot             |  0.14729% | 3021   |  0.205% | 2310   |  0.197% | 
 | 241  | Marowak            |  0.14665% | 3497   |  0.237% | 2748   |  0.235% | 
 | 242  | Linoone            |  0.14582% | 3220   |  0.218% | 2552   |  0.218% | 
 | 243  | Emboar             |  0.13719% | 2586   |  0.175% | 1997   |  0.171% | 
 | 244  | Tauros             |  0.13704% | 2666   |  0.181% | 2035   |  0.174% | 
 | 245  | Volbeat            |  0.13251% | 2811   |  0.191% | 2513   |  0.215% | 
 | 246  | Carracosta         |  0.13111% | 2775   |  0.188% | 2124   |  0.182% | 
 | 247  | Electrode          |  0.13050% | 2658   |  0.180% | 2210   |  0.189% | 
 | 248  | Drifblim           |  0.12895% | 2787   |  0.189% | 2246   |  0.192% | 
 | 249  | Crustle            |  0.12874% | 2711   |  0.184% | 2167   |  0.185% | 
 | 250  | Scyther            |  0.12767% | 2699   |  0.183% | 2051   |  0.175% | 
 | 251  | Kyurem             |  0.12759% | 1914   |  0.130% | 1427   |  0.122% | 
 | 252  | Mightyena          |  0.12332% | 2687   |  0.182% | 2103   |  0.180% | 
 | 253  | Articuno           |  0.12317% | 2425   |  0.164% | 1868   |  0.160% | 
 | 254  | Floatzel           |  0.12199% | 2776   |  0.188% | 2053   |  0.175% | 
 | 255  | Granbull           |  0.11930% | 2277   |  0.154% | 1849   |  0.158% | 
 | 256  | Poliwrath          |  0.11663% | 2642   |  0.179% | 2062   |  0.176% | 
 | 257  | Aron               |  0.11609% | 2335   |  0.158% | 1929   |  0.165% | 
 | 258  | Pikachu-Belle      |  0.11572% | 1826   |  0.124% | 1367   |  0.117% | 
 | 259  | Aromatisse         |  0.11547% | 2219   |  0.150% | 1701   |  0.145% | 
 | 260  | Regice             |  0.11348% | 2303   |  0.156% | 1761   |  0.150% | 
 | 261  | Meganium           |  0.11319% | 2721   |  0.184% | 2133   |  0.182% | 
 | 262  | Stoutland          |  0.11032% | 2064   |  0.140% | 1598   |  0.137% | 
 | 263  | Rampardos          |  0.10999% | 2561   |  0.174% | 1874   |  0.160% | 
 | 264  | Vileplume          |  0.10927% | 2198   |  0.149% | 1755   |  0.150% | 
 | 265  | Primeape           |  0.10926% | 2386   |  0.162% | 1846   |  0.158% | 
 | 266  | Probopass          |  0.10829% | 2070   |  0.140% | 1750   |  0.150% | 
 | 267  | Gigalith           |  0.10768% | 2313   |  0.157% | 2010   |  0.172% | 
 | 268  | Sawk               |  0.10665% | 1988   |  0.135% | 1507   |  0.129% | 
 | 269  | Tropius            |  0.10328% | 2363   |  0.160% | 1764   |  0.151% | 
 | 270  | Druddigon          |  0.10238% | 2265   |  0.154% | 1864   |  0.159% | 
 | 271  | Aurorus            |  0.10231% | 2268   |  0.154% | 1701   |  0.145% | 
 | 272  | Bastiodon          |  0.10216% | 2044   |  0.139% | 1757   |  0.150% | 
 | 273  | Walrein            |  0.10127% | 2448   |  0.166% | 1949   |  0.167% | 
 | 274  | Virizion           |  0.09803% | 1863   |  0.126% | 1432   |  0.122% | 
 | 275  | Furfrou            |  0.09716% | 1957   |  0.133% | 1480   |  0.126% | 
 | 276  | Moltres            |  0.09478% | 1900   |  0.129% | 1478   |  0.126% | 
 | 277  | Bouffalant         |  0.09362% | 2083   |  0.141% | 1575   |  0.135% | 
 | 278  | Golbat             |  0.09312% | 1617   |  0.110% | 1292   |  0.110% | 
 | 279  | Rapidash           |  0.09080% | 2136   |  0.145% | 1677   |  0.143% | 
 | 280  | Combusken          |  0.08911% | 1739   |  0.118% | 1488   |  0.127% | 
 | 281  | Murkrow            |  0.08854% | 1770   |  0.120% | 1364   |  0.117% | 
 | 282  | Samurott           |  0.08781% | 2348   |  0.159% | 1876   |  0.160% | 
 | 283  | Lickilicky         |  0.08762% | 1765   |  0.120% | 1400   |  0.120% | 
 | 284  | Klinklang          |  0.08710% | 1976   |  0.134% | 1486   |  0.127% | 
 | 285  | Rhydon             |  0.08605% | 1721   |  0.117% | 1408   |  0.120% | 
 | 286  | Sawsbuck           |  0.08574% | 1794   |  0.122% | 1382   |  0.118% | 
 | 287  | Cryogonal          |  0.08391% | 1733   |  0.117% | 1302   |  0.111% | 
 | 288  | Cottonee           |  0.08357% | 1116   |  0.076% | 1034   |  0.088% | 
 | 289  | Butterfree         |  0.08191% | 1705   |  0.116% | 1269   |  0.108% | 
 | 290  | Sandslash          |  0.08179% | 1848   |  0.125% | 1476   |  0.126% | 
 | 291  | Kingler            |  0.08099% | 1805   |  0.122% | 1446   |  0.124% | 
 | 292  | Mr. Mime           |  0.08042% | 1790   |  0.121% | 1400   |  0.120% | 
 | 293  | Huntail            |  0.07761% | 1626   |  0.110% | 1367   |  0.117% | 
 | 294  | Swoobat            |  0.07757% | 1849   |  0.125% | 1410   |  0.120% | 
 | 295  | Kangaskhan         |  0.07658% | 1641   |  0.111% | 1296   |  0.111% | 
 | 296  | Skuntank           |  0.07647% | 1481   |  0.100% | 1163   |  0.099% | 
 | 297  | Dedenne            |  0.07523% | 1899   |  0.129% | 1552   |  0.133% | 
 | 298  | Gogoat             |  0.07400% | 1715   |  0.116% | 1309   |  0.112% | 
 | 299  | Jynx               |  0.07101% | 1467   |  0.099% | 1104   |  0.094% | 
 | 300  | Wailord            |  0.06920% | 1703   |  0.115% | 1377   |  0.118% | 
 | 301  | Regigigas          |  0.06714% | 1539   |  0.104% | 1185   |  0.101% | 
 | 302  | Victreebel         |  0.06707% | 1474   |  0.100% | 1124   |  0.096% | 
 | 303  | Tangela            |  0.06587% | 1392   |  0.094% | 1122   |  0.096% | 
 | 304  | Carbink            |  0.06574% | 1469   |  0.100% | 1274   |  0.109% | 
 | 305  | Leavanny           |  0.06419% | 1494   |  0.101% | 1211   |  0.103% | 
 | 306  | Wigglytuff         |  0.06396% | 1565   |  0.106% | 1144   |  0.098% | 
 | 307  | Persian            |  0.06344% | 1363   |  0.092% | 1128   |  0.096% | 
 | 308  | Masquerain         |  0.06143% | 1391   |  0.094% | 1195   |  0.102% | 
 | 309  | Mantine            |  0.06051% | 1225   |  0.083% | 963    |  0.082% | 
 | 310  | Relicanth          |  0.06011% | 1205   |  0.082% | 952    |  0.081% | 
 | 311  | Rattata            |  0.05983% | 1487   |  0.101% | 1237   |  0.106% | 
 | 312  | Emolga             |  0.05940% | 1577   |  0.107% | 1277   |  0.109% | 
 | 313  | Qwilfish           |  0.05767% | 1019   |  0.069% | 852    |  0.073% | 
