 Total battles: 737681
 Avg. weight/team: 0.037
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 129  | Jellicent          |  0.48600% | 10809  |  0.733% | 8671   |  0.741% | 
 | 130  | Reuniclus          |  0.48337% | 11043  |  0.748% | 8409   |  0.719% | 
 | 131  | Glalie             |  0.48333% | 10524  |  0.713% | 8332   |  0.712% | 
 | 132  | Steelix            |  0.47954% | 14805  |  1.003% | 12215  |  1.044% | 
 | 133  | Mienshao           |  0.47540% | 13345  |  0.905% | 10704  |  0.915% | 
 | 134  | Shuckle            |  0.45282% | 18284  |  1.239% | 15785  |  1.349% | 
 | 135  | Ninetales          |  0.43431% | 17997  |  1.220% | 15475  |  1.322% | 
 | 136  | Porygon-Z          |  0.43367% | 17433  |  1.182% | 13302  |  1.137% | 
 | 137  | Magneton           |  0.42942% | 4987   |  0.338% | 4070   |  0.348% | 
 | 138  | Aggron             |  0.40401% | 23691  |  1.606% | 19166  |  1.638% | 
 | 139  | Toxicroak          |  0.38467% | 11849  |  0.803% | 9117   |  0.779% | 
 | 140  | Trevenant          |  0.38040% | 18365  |  1.245% | 14154  |  1.210% | 
 | 141  | Xatu               |  0.37780% | 5127   |  0.348% | 4118   |  0.352% | 
 | 142  | Registeel          |  0.37721% | 3865   |  0.262% | 3284   |  0.281% | 
 | 143  | Ampharos           |  0.36885% | 13581  |  0.921% | 10619  |  0.907% | 
 | 144  | Slurpuff           |  0.36563% | 7932   |  0.538% | 5847   |  0.500% | 
 | 145  | Absol              |  0.35167% | 15594  |  1.057% | 12237  |  1.046% | 
 | 146  | Scrafty            |  0.34243% | 14505  |  0.983% | 11230  |  0.960% | 
 | 147  | Cobalion           |  0.34048% | 3576   |  0.242% | 2909   |  0.249% | 
 | 148  | Honchkrow          |  0.33417% | 12691  |  0.860% | 9552   |  0.816% | 
 | 149  | Zoroark            |  0.31690% | 12233  |  0.829% | 6047   |  0.517% | 
 | 150  | Krookodile         |  0.29831% | 10791  |  0.731% | 8552   |  0.731% | 
 | 151  | Froslass           |  0.28841% | 10298  |  0.698% | 8762   |  0.749% | 
 | 152  | Meloetta           |  0.28642% | 5648   |  0.383% | 4221   |  0.361% | 
 | 153  | Lanturn            |  0.28341% | 6240   |  0.423% | 5105   |  0.436% | 
 | 154  | Shaymin            |  0.27411% | 4969   |  0.337% | 3838   |  0.328% | 
 | 155  | Shedinja           |  0.27388% | 7003   |  0.475% | 5119   |  0.437% | 
 | 156  | Ambipom            |  0.27233% | 13392  |  0.908% | 11292  |  0.965% | 
 | 157  | Doublade           |  0.26574% | 5105   |  0.346% | 4041   |  0.345% | 
 | 158  | Flygon             |  0.25737% | 13205  |  0.895% | 10497  |  0.897% | 
 | 159  | Seismitoad         |  0.25132% | 3064   |  0.208% | 2629   |  0.225% | 
 | 160  | Yanmega            |  0.24038% | 6138   |  0.416% | 4625   |  0.395% | 
 | 161  | Venomoth           |  0.23639% | 7800   |  0.529% | 6373   |  0.545% | 
 | 162  | Gourgeist-Super    |  0.23323% | 4095   |  0.278% | 3339   |  0.285% | 
 | 163  | Avalugg            |  0.22219% | 5476   |  0.371% | 4254   |  0.364% | 
 | 164  | Dusclops           |  0.22156% | 9639   |  0.653% | 7813   |  0.668% | 
 | 165  | Heliolisk          |  0.22100% | 7263   |  0.492% | 5502   |  0.470% | 
 | 166  | Weezing            |  0.21023% | 10661  |  0.723% | 8827   |  0.754% | 
 | 167  | Zygarde            |  0.20953% | 4006   |  0.272% | 3059   |  0.261% | 
 | 168  | Electivire         |  0.20687% | 17407  |  1.180% | 13569  |  1.160% | 
 | 169  | Sigilyph           |  0.19861% | 8303   |  0.563% | 6229   |  0.532% | 
 | 170  | Ninjask            |  0.19795% | 16794  |  1.138% | 14743  |  1.260% | 
 | 171  | Tangrowth          |  0.19308% | 6802   |  0.461% | 5392   |  0.461% | 
 | 172  | Hitmonlee          |  0.18621% | 7833   |  0.531% | 6089   |  0.520% | 
 | 173  | Kyurem             |  0.18591% | 1914   |  0.130% | 1427   |  0.122% | 
 | 174  | Audino             |  0.18548% | 4996   |  0.339% | 3955   |  0.338% | 
 | 175  | Pangoro            |  0.18184% | 3505   |  0.238% | 2690   |  0.230% | 
 | 176  | Exploud            |  0.18106% | 8482   |  0.575% | 6592   |  0.563% | 
 | 177  | Tornadus           |  0.17818% | 2500   |  0.169% | 1938   |  0.166% | 
 | 178  | Hitmontop          |  0.17027% | 6247   |  0.423% | 5085   |  0.435% | 
 | 179  | Slowking           |  0.16805% | 6893   |  0.467% | 5468   |  0.467% | 
 | 180  | Uxie               |  0.15819% | 2838   |  0.192% | 2513   |  0.215% | 
 | 181  | Rotom-Mow          |  0.15695% | 3494   |  0.237% | 2772   |  0.237% | 
 | 182  | Houndoom           |  0.14927% | 9857   |  0.668% | 7502   |  0.641% | 
 | 183  | Swellow            |  0.14802% | 8436   |  0.572% | 6389   |  0.546% | 
 | 184  | Cinccino           |  0.14621% | 8305   |  0.563% | 6276   |  0.536% | 
 | 185  | Abomasnow          |  0.14337% | 5278   |  0.358% | 4309   |  0.368% | 
 | 186  | Cottonee           |  0.14318% | 1116   |  0.076% | 1034   |  0.088% | 
 | 187  | Banette            |  0.13920% | 6444   |  0.437% | 5199   |  0.444% | 
 | 188  | Drapion            |  0.13415% | 9565   |  0.648% | 7693   |  0.657% | 
 | 189  | Vivillon           |  0.12973% | 5521   |  0.374% | 4146   |  0.354% | 
 | 190  | Malamar            |  0.12555% | 8453   |  0.573% | 6634   |  0.567% | 
 | 191  | Regirock           |  0.11988% | 3875   |  0.263% | 3091   |  0.264% | 
 | 192  | Eelektross         |  0.11954% | 8527   |  0.578% | 6995   |  0.598% | 
 | 193  | Claydol            |  0.11792% | 4039   |  0.274% | 3370   |  0.288% | 
 | 194  | Delphox            |  0.11158% | 6915   |  0.469% | 5364   |  0.458% | 
 | 195  | Typhlosion         |  0.10771% | 8519   |  0.577% | 6620   |  0.566% | 
 | 196  | Kecleon            |  0.10369% | 3897   |  0.264% | 3220   |  0.275% | 
 | 197  | Archeops           |  0.10299% | 3373   |  0.229% | 2588   |  0.221% | 
 | 198  | Emboar             |  0.10007% | 2586   |  0.175% | 1997   |  0.171% | 
 | 199  | Spiritomb          |  0.09639% | 4819   |  0.327% | 3866   |  0.330% | 
 | 200  | Slaking            |  0.09473% | 6201   |  0.420% | 4858   |  0.415% | 
 | 201  | Dusknoir           |  0.09302% | 6265   |  0.425% | 5054   |  0.432% | 
 | 202  | Omastar            |  0.09148% | 3988   |  0.270% | 3066   |  0.262% | 
 | 203  | Nidoqueen          |  0.08862% | 3675   |  0.249% | 3113   |  0.266% | 
 | 204  | Chatot             |  0.08836% | 3021   |  0.205% | 2310   |  0.197% | 
 | 205  | Granbull           |  0.08778% | 2277   |  0.154% | 1849   |  0.158% | 
 | 206  | Escavalier         |  0.08693% | 3252   |  0.220% | 2550   |  0.218% | 
 | 207  | Raichu             |  0.08525% | 6430   |  0.436% | 5143   |  0.440% | 
 | 208  | Torkoal            |  0.08444% | 4708   |  0.319% | 3972   |  0.339% | 
 | 209  | Durant             |  0.08364% | 5564   |  0.377% | 4499   |  0.384% | 
 | 210  | Lapras             |  0.08310% | 8133   |  0.551% | 6233   |  0.533% | 
 | 211  | Golurk             |  0.08056% | 4368   |  0.296% | 3430   |  0.293% | 
 | 212  | Tyrantrum          |  0.08019% | 4974   |  0.337% | 3750   |  0.320% | 
 | 213  | Gorebyss           |  0.07836% | 3029   |  0.205% | 2611   |  0.223% | 
 | 214  | Hitmonchan         |  0.07817% | 3848   |  0.261% | 3069   |  0.262% | 
 | 215  | Cradily            |  0.07616% | 5656   |  0.383% | 4429   |  0.378% | 
 | 216  | Clawitzer          |  0.07525% | 6268   |  0.425% | 4908   |  0.419% | 
 | 217  | Pikachu            |  0.07505% | 7107   |  0.482% | 5614   |  0.480% | 
 | 218  | Ursaring           |  0.07191% | 3537   |  0.240% | 2749   |  0.235% | 
 | 219  | Stoutland          |  0.06944% | 2064   |  0.140% | 1598   |  0.137% | 
 | 220  | Meowstic           |  0.06935% | 4044   |  0.274% | 3448   |  0.295% | 
 | 221  | Hariyama           |  0.06576% | 3870   |  0.262% | 3234   |  0.276% | 
 | 222  | Virizion           |  0.06564% | 1863   |  0.126% | 1432   |  0.122% | 
 | 223  | Aron               |  0.06443% | 2335   |  0.158% | 1929   |  0.165% | 
 | 224  | Golem              |  0.06390% | 4137   |  0.280% | 3462   |  0.296% | 
 | 225  | Cacturne           |  0.06379% | 2995   |  0.203% | 2364   |  0.202% | 
 | 226  | Shiftry            |  0.06283% | 3930   |  0.266% | 3096   |  0.265% | 
 | 227  | Braviary           |  0.06219% | 4057   |  0.275% | 3175   |  0.271% | 
 | 228  | Pikachu-Belle      |  0.06045% | 1826   |  0.124% | 1367   |  0.117% | 
 | 229  | Drifblim           |  0.05892% | 2787   |  0.189% | 2246   |  0.192% | 
 | 230  | Accelgor           |  0.05791% | 3171   |  0.215% | 2487   |  0.213% | 
 | 231  | Armaldo            |  0.05775% | 3864   |  0.262% | 3031   |  0.259% | 
 | 232  | Liepard            |  0.05756% | 3369   |  0.228% | 2790   |  0.238% | 
 | 233  | Mantine            |  0.05725% | 1225   |  0.083% | 963    |  0.082% | 
 | 234  | Feraligatr         |  0.05715% | 6125   |  0.415% | 4797   |  0.410% | 
 | 235  | Miltank            |  0.05580% | 4562   |  0.309% | 3498   |  0.299% | 
 | 236  | Mismagius          |  0.05403% | 5005   |  0.339% | 3912   |  0.334% | 
 | 237  | Zangoose           |  0.05287% | 4084   |  0.277% | 3065   |  0.262% | 
 | 238  | Sawk               |  0.05177% | 1988   |  0.135% | 1507   |  0.129% | 
 | 239  | Luxray             |  0.05106% | 5356   |  0.363% | 4209   |  0.360% | 
 | 240  | Muk                |  0.04934% | 4133   |  0.280% | 3231   |  0.276% | 
 | 241  | Leafeon            |  0.04872% | 4580   |  0.310% | 3540   |  0.303% | 
 | 242  | Torterra           |  0.04787% | 5962   |  0.404% | 4682   |  0.400% | 
 | 243  | Tauros             |  0.04637% | 2666   |  0.181% | 2035   |  0.174% | 
 | 244  | Golbat             |  0.04605% | 1617   |  0.110% | 1292   |  0.110% | 
 | 245  | Gigalith           |  0.04594% | 2313   |  0.157% | 2010   |  0.172% | 
 | 246  | Electrode          |  0.04581% | 2658   |  0.180% | 2210   |  0.189% | 
 | 247  | Crustle            |  0.04569% | 2711   |  0.184% | 2167   |  0.185% | 
 | 248  | Lickilicky         |  0.04467% | 1765   |  0.120% | 1400   |  0.120% | 
 | 249  | Mawile             |  0.04441% | 3699   |  0.251% | 2915   |  0.249% | 
 | 250  | Probopass          |  0.04271% | 2070   |  0.140% | 1750   |  0.150% | 
 | 251  | Magmortar          |  0.04191% | 4731   |  0.321% | 3641   |  0.311% | 
 | 252  | Combusken          |  0.04160% | 1739   |  0.118% | 1488   |  0.127% | 
 | 253  | Volbeat            |  0.04139% | 2811   |  0.191% | 2513   |  0.215% | 
 | 254  | Barbaracle         |  0.04129% | 3244   |  0.220% | 2412   |  0.206% | 
 | 255  | Lilligant          |  0.04078% | 3646   |  0.247% | 2681   |  0.229% | 
 | 256  | Exeggutor          |  0.04063% | 3367   |  0.228% | 2552   |  0.218% | 
 | 257  | Primeape           |  0.04057% | 2386   |  0.162% | 1846   |  0.158% | 
 | 258  | Glaceon            |  0.04040% | 3847   |  0.261% | 2879   |  0.246% | 
 | 259  | Articuno           |  0.04013% | 2425   |  0.164% | 1868   |  0.160% | 
 | 260  | Floatzel           |  0.03999% | 2776   |  0.188% | 2053   |  0.175% | 
 | 261  | Qwilfish           |  0.03911% | 1019   |  0.069% | 852    |  0.073% | 
 | 262  | Moltres            |  0.03898% | 1900   |  0.129% | 1478   |  0.126% | 
 | 263  | Linoone            |  0.03879% | 3220   |  0.218% | 2552   |  0.218% | 
 | 264  | Bastiodon          |  0.03857% | 2044   |  0.139% | 1757   |  0.150% | 
 | 265  | Flareon            |  0.03813% | 4558   |  0.309% | 3598   |  0.307% | 
 | 266  | Pyroar             |  0.03727% | 3525   |  0.239% | 2659   |  0.227% | 
 | 267  | Carracosta         |  0.03634% | 2775   |  0.188% | 2124   |  0.182% | 
 | 268  | Poliwrath          |  0.03535% | 2642   |  0.179% | 2062   |  0.176% | 
 | 269  | Vileplume          |  0.03441% | 2198   |  0.149% | 1755   |  0.150% | 
 | 270  | Murkrow            |  0.03234% | 1770   |  0.120% | 1364   |  0.117% | 
 | 271  | Mightyena          |  0.03133% | 2687   |  0.182% | 2103   |  0.180% | 
 | 272  | Rampardos          |  0.03026% | 2561   |  0.174% | 1874   |  0.160% | 
 | 273  | Piloswine          |  0.02950% | 699    |  0.047% | 570    |  0.049% | 
 | 274  | Whiscash           |  0.02923% | 851    |  0.058% | 651    |  0.056% | 
 | 275  | Kangaskhan         |  0.02915% | 1641   |  0.111% | 1296   |  0.111% | 
 | 276  | Regice             |  0.02908% | 2303   |  0.156% | 1761   |  0.150% | 
 | 277  | Aromatisse         |  0.02899% | 2219   |  0.150% | 1701   |  0.145% | 
 | 278  | Gligar             |  0.02853% | 993    |  0.067% | 816    |  0.070% | 
 | 279  | Scyther            |  0.02843% | 2699   |  0.183% | 2051   |  0.175% | 
 | 280  | Jynx               |  0.02715% | 1467   |  0.099% | 1104   |  0.094% | 
 | 281  | Bouffalant         |  0.02625% | 2083   |  0.141% | 1575   |  0.135% | 
 | 282  | Cryogonal          |  0.02604% | 1733   |  0.117% | 1302   |  0.111% | 
 | 283  | Aurorus            |  0.02548% | 2268   |  0.154% | 1701   |  0.145% | 
 | 284  | Sandslash          |  0.02545% | 1848   |  0.125% | 1476   |  0.126% | 
 | 285  | Serperior          |  0.02482% | 3827   |  0.259% | 2992   |  0.256% | 
 | 286  | Marowak            |  0.02471% | 3497   |  0.237% | 2748   |  0.235% | 
 | 287  | Stunfisk           |  0.02444% | 911    |  0.062% | 781    |  0.067% | 
 | 288  | Furfrou            |  0.02372% | 1957   |  0.133% | 1480   |  0.126% | 
 | 289  | Sawsbuck           |  0.02364% | 1794   |  0.122% | 1382   |  0.118% | 
 | 290  | Druddigon          |  0.02273% | 2265   |  0.154% | 1864   |  0.159% | 
 | 291  | Rapidash           |  0.02267% | 2136   |  0.145% | 1677   |  0.143% | 
 | 292  | Raticate           |  0.02182% | 1190   |  0.081% | 906    |  0.077% | 
 | 293  | Rhydon             |  0.02181% | 1721   |  0.117% | 1408   |  0.120% | 
 | 294  | Klinklang          |  0.02122% | 1976   |  0.134% | 1486   |  0.127% | 
 | 295  | Gogoat             |  0.02104% | 1715   |  0.116% | 1309   |  0.112% | 
 | 296  | Meganium           |  0.01976% | 2721   |  0.184% | 2133   |  0.182% | 
 | 297  | Tropius            |  0.01970% | 2363   |  0.160% | 1764   |  0.151% | 
 | 298  | Samurott           |  0.01920% | 2348   |  0.159% | 1876   |  0.160% | 
 | 299  | Walrein            |  0.01847% | 2448   |  0.166% | 1949   |  0.167% | 
 | 300  | Skuntank           |  0.01840% | 1481   |  0.100% | 1163   |  0.099% | 
 | 301  | Rotom-Frost        |  0.01721% | 1089   |  0.074% | 832    |  0.071% | 
 | 302  | Wigglytuff         |  0.01704% | 1565   |  0.106% | 1144   |  0.098% | 
 | 303  | Tangela            |  0.01689% | 1392   |  0.094% | 1122   |  0.096% | 
 | 304  | Leavanny           |  0.01687% | 1494   |  0.101% | 1211   |  0.103% | 
 | 305  | Pineco             |  0.01682% | 831    |  0.056% | 763    |  0.065% | 
 | 306  | Gourgeist-Small    |  0.01673% | 494    |  0.033% | 376    |  0.032% | 
 | 307  | Rotom-Fan          |  0.01637% | 1114   |  0.076% | 915    |  0.078% | 
 | 308  | Relicanth          |  0.01596% | 1205   |  0.082% | 952    |  0.081% | 
 | 309  | Victreebel         |  0.01568% | 1474   |  0.100% | 1124   |  0.096% | 
 | 310  | Throh              |  0.01480% | 1142   |  0.077% | 847    |  0.072% | 
 | 311  | Kingler            |  0.01467% | 1805   |  0.122% | 1446   |  0.124% | 
 | 312  | Swoobat            |  0.01412% | 1849   |  0.125% | 1410   |  0.120% | 
 | 313  | Masquerain         |  0.01391% | 1391   |  0.094% | 1195   |  0.102% | 
